"";"network_db";"network_id";"reference";"citation";"doi"
"1113";"mangal";"1307";NA;"ponisio2017";"10.1111/ele.12821"
"1114";"mangal";"1341";NA;"ponisio2017";"10.1111/ele.12821"
"1115";"mangal";"1312";NA;"ponisio2017";"10.1111/ele.12821"
"1116";"mangal";"1310";NA;"ponisio2017";"10.1111/ele.12821"
"1117";"mangal";"1416";NA;"ponisio2017";"10.1111/ele.12821"
"1118";"mangal";"1338";NA;"ponisio2017";"10.1111/ele.12821"
"1119";"mangal";"1378";NA;"ponisio2017";"10.1111/ele.12821"
"1120";"mangal";"1303";NA;"ponisio2017";"10.1111/ele.12821"
"1121";"mangal";"1409";NA;"ponisio2017";"10.1111/ele.12821"
"1122";"mangal";"1336";NA;"ponisio2017";"10.1111/ele.12821"
"1123";"mangal";"1289";NA;"ponisio2017";"10.1111/ele.12821"
"1124";"mangal";"1294";NA;"ponisio2017";"10.1111/ele.12821"
"1125";"mangal";"1302";NA;"ponisio2017";"10.1111/ele.12821"
"1126";"mangal";"1314";NA;"ponisio2017";"10.1111/ele.12821"
"1127";"mangal";"1339";NA;"ponisio2017";"10.1111/ele.12821"
"1128";"mangal";"1408";NA;"ponisio2017";"10.1111/ele.12821"
"1129";"mangal";"1320";NA;"ponisio2017";"10.1111/ele.12821"
"1130";"mangal";"1330";NA;"ponisio2017";"10.1111/ele.12821"
"1131";"mangal";"1285";NA;"ponisio2017";"10.1111/ele.12821"
"1132";"mangal";"1306";NA;"ponisio2017";"10.1111/ele.12821"
"1133";"mangal";"1415";NA;"ponisio2017";"10.1111/ele.12821"
"1134";"mangal";"1348";NA;"ponisio2017";"10.1111/ele.12821"
"1135";"mangal";"1334";NA;"ponisio2017";"10.1111/ele.12821"
"1136";"mangal";"1414";NA;"ponisio2017";"10.1111/ele.12821"
"1137";"mangal";"1421";NA;"ponisio2017";"10.1111/ele.12821"
"1138";"mangal";"1358";NA;"ponisio2017";"10.1111/ele.12821"
"1139";"mangal";"1353";NA;"ponisio2017";"10.1111/ele.12821"
"1140";"mangal";"1315";NA;"ponisio2017";"10.1111/ele.12821"
"1141";"mangal";"1377";NA;"ponisio2017";"10.1111/ele.12821"
"1142";"mangal";"1354";NA;"ponisio2017";"10.1111/ele.12821"
"1143";"mangal";"1304";NA;"ponisio2017";"10.1111/ele.12821"
"1144";"mangal";"1101";NA;"ronaldo angelini2010";"10.3989/scimar.2011.75n2309"
"1145";"mangal";"1103";NA;"jorge cornejo-donoso2008";"10.1016/j.ecolmodel.2008.06.011"
"1146";"mangal";"1113";NA;"james g. douglass2011";"10.1007/s12237-010-9356-4"
"1147";"mangal";"1114";NA;"james g. douglass2011";"10.1007/s12237-010-9356-4"
"1148";"mangal";"1112";NA;"james g. douglass2011";"10.1007/s12237-010-9356-4"
"1149";"mangal";"2472";NA;"rd brodeur2012";"10.1016/j.pocean.2012.02.002"
"1150";"mangal";"2474";NA;"rd brodeur2012";"10.1016/j.pocean.2012.02.002"
"1151";"mangal";"2473";NA;"rd brodeur2012";"10.1016/j.pocean.2012.02.002"
"1152";"mangal";"2471";NA;"rd brodeur2012";"10.1016/j.pocean.2012.02.002"
"1153";"mangal";"2470";NA;"rd brodeur2012";"10.1016/j.pocean.2012.02.002"
"1154";"mangal";"1284";NA;"m. e. vinogradov1978";"10.1007/bf00391640"
"1155";"mangal";"1440";NA;"alcorlo2001";"10.1007/978-94-017-2934-5_28"
"1156";"mangal";"1441";NA;"alcorlo2001";"10.1007/978-94-017-2934-5_28"
"1157";"mangal";"1439";NA;"alcorlo2001";"10.1007/978-94-017-2934-5_28"
"1158";"mangal";"1442";NA;"alcorlo2001";"10.1007/978-94-017-2934-5_28"
"1159";"mangal";"1443";NA;"allan1982";"10.2307/1938871"
"1160";"mangal";"1444";NA;"angelini2005";"10.1016/j.ecolmodel.2004.06.025"
"1161";"mangal";"1447";NA;"angelini2006";"10.1590/s1679-62252006000200011"
"1162";"mangal";"1446";NA;"angelini2006";"10.1590/s1679-62252006000200011"
"1163";"mangal";"1448";NA;"angelini2010";NA
"1164";"mangal";"1449";NA;"beaver1985";"10.1111/j.1365-2311.1985.tb00720.x"
"1165";"mangal";"1451";NA;"beaver1985";"10.1111/j.1365-2311.1985.tb00720.x"
"1166";"mangal";"1452";NA;"beaver1985";"10.1111/j.1365-2311.1985.tb00720.x"
"1167";"mangal";"1453";NA;"beaver1985";"10.1111/j.1365-2311.1985.tb00720.x"
"1168";"mangal";"1450";NA;"beaver1985";"10.1111/j.1365-2311.1985.tb00720.x"
"1169";"mangal";"1454";NA;"bird1930";"10.2307/1930270"
"1170";"mangal";"1456";NA;"bird1930";"10.2307/1930270"
"1171";"mangal";"1457";NA;"bird1930";"10.2307/1930270"
"1172";"mangal";"1455";NA;"bird1930";"10.2307/1930270"
"1173";"mangal";"1458";NA;"carlson1968";"10.2307/1933577"
"1174";"mangal";"1459";NA;"collins1976";"10.2307/1935046"
"1175";"mangal";"1460";NA;"cornaby1974";"10.2307/2989697"
"1176";"mangal";"1461";NA;"cornaby1974";"10.2307/2989697"
"1177";"mangal";"1462";NA;"cruz-escalona2007";"10.1016/j.ecss.2006.10.013"
"1178";"mangal";"1463";NA;"edwards1982";"10.2307/1937256"
"1179";"mangal";"1464";NA;"fetahi2011";"10.1016/j.ecolmodel.2010.09.038"
"1180";"mangal";"1467";NA;"fryer1959";"10.1111/j.1469-7998.1959.tb05521.x"
"1181";"mangal";"1466";NA;"fryer1959";"10.1111/j.1469-7998.1959.tb05521.x"
"1182";"mangal";"1465";NA;"fryer1959";"10.1111/j.1469-7998.1959.tb05521.x"
"1183";"mangal";"1468";NA;"gaedke1994";"10.1016/0304-3800(94)90038-8"
"1184";"mangal";"1469";NA;"hampton2011";"10.1071/mf10229"
"1185";"mangal";"1470";NA;"hildrew1985";"10.1111/j.1365-2311.1985.tb00738.x"
"1186";"mangal";"1471";NA;"jiron1981";NA
"1187";"mangal";"1531";NA;"jones1949";"10.2307/1596 "
"1188";"mangal";"1472";NA;"jones1949";"10.2307/1596 "
"1189";"mangal";"1473";NA;"liu2007";"10.1016/j.ecolmodel.2006.11.028"
"1190";"mangal";"1474";NA;"hopkins1993";"10.1007/bf01681980"
"1191";"mangal";"1475";NA;"massana1996";"10.3354/ame011279"
"1192";"mangal";"1476";NA;"menge1986";"10.1007/bf00377324"
"1193";"mangal";"1478";NA;"menge1976";"10.1086/283073"
"1194";"mangal";"1480";NA;"menge1976";"10.1086/283073"
"1195";"mangal";"1479";NA;"menge1976";"10.1086/283073"
"1196";"mangal";"1477";NA;"menge1976";"10.1086/283073"
"1197";"mangal";"1481";NA;"mninshall1976";"10.2307/1933425"
"1198";"mangal";"1482";NA;"mohr1943";"10.2307/1943223"
"1199";"mangal";"1483";NA;"morgan1974";"10.1017/S0080455X00012546"
"1200";"mangal";"1484";NA;"niering1963";"10.2307/1948559"
"1201";"mangal";"1485";NA;"nybakken2001";NA
"1202";"mangal";"1488";NA;"rayner2010";"10.1071/mf09202"
"1203";"mangal";"1492";NA;"rejmanek and stary1979";"https://doi.org/10.1038/280311a0"
"1204";"mangal";"1489";NA;"rejmanek and stary1979";"https://doi.org/10.1038/280311a0"
"1205";"mangal";"1491";NA;"rejmanek and stary1979";"https://doi.org/10.1038/280311a0"
"1206";"mangal";"1490";NA;"rejmanek and stary1979";"https://doi.org/10.1038/280311a0"
"1207";"mangal";"1493";NA;"robinson1953";"10.2307/1697"
"1208";"mangal";"1494";NA;"savely_19391939";"10.2307/1943233"
"1209";"mangal";"1495";NA;"savely_19391939";"10.2307/1943233"
"1210";"mangal";"1496";NA;"savely_19391939";"10.2307/1943233"
"1211";"mangal";"1497";NA;"savely_19391939";"10.2307/1943233"
"1212";"mangal";"1498";NA;"schneider1997";"10.1007/s004420050197"
"1213";"mangal";"1499";NA;"schoenly1983";"10.1093/aesa/76.4.790"
"1214";"mangal";"1502";NA;"seifert1979";"10.2307/1936064"
"1215";"mangal";"1501";NA;"seifert1976a";"10.1086/283080"
"1216";"mangal";"1500";NA;"seifert1976a";"10.1086/283080"
"1217";"mangal";"1504";NA;"summerhayes1928";"10.2307/2255796"
"1218";"mangal";"1505";NA;"tilly1968";"10.2307/1942291"
"1219";"mangal";"1506";NA;"twomey1945";"10.2307/1948602"
"1220";"mangal";"1507";NA;"valiela1974";"10.2307/2424302"
"1221";"mangal";"1508";NA;"valiela1974";"10.2307/2424302"
"1222";"mangal";"1510";NA;"whittaker1984";"10.2307/3670996"
"1223";"mangal";"1511";NA;"zaret1973";"10.1126/science.182.4111.449"
"1224";"mangal";"1512";NA;"feroz khan2009";"10.1016/j.ecolmodel.2009.05.020"
"1225";"mangal";"1513";NA;"marshall1982";"10.1007/978-94-009-7983-3_14"
"1226";"mangal";"1514";NA;"glynn1965";NA
"1227";"mangal";"1515";NA;"minckley1963";NA
"1228";"mangal";"1516";NA;"briand1985";NA
"1229";"mangal";"1517";NA;"koslucher1973";"10.2307/3225248"
"1230";"mangal";"1518";NA;"patten1975";NA
"1231";"mangal";"1519";NA;"hurlbert1972";"10.2307/1942211"
"1232";"mangal";"1520";NA;"hartley1948";"10.2307/1604"
"1233";"mangal";"1521";NA;"brown1964";NA
"1234";"mangal";"1522";NA;"larsson1978";NA
"1235";"mangal";"1523";NA;"wilbur1972";"10.2307/1935707"
"1236";"mangal";"1524";NA;"jones1950";"10.2307/1525"
"1237";"mangal";"1525";NA;"hewatt1937";"10.2307/2420496"
"1238";"mangal";"1526";NA;"parker2006";"10.1111/j.1365-2427.2006.01567.x"
"1239";"mangal";"1527";NA;"parker2006";"10.1111/j.1365-2427.2006.01567.x"
"1240";"mangal";"1528";NA;"parker2006";"10.1111/j.1365-2427.2006.01567.x"
"1241";"mangal";"1529";NA;"parker2006";"10.1111/j.1365-2427.2006.01567.x"
"1242";"mangal";"1530";NA;"motta2005";"10.1111/j.1442-9993.2005.01424.x"
"1243";"mangal";"1532";NA;"cummins1966";"10.1080/03680770.1965.11895740"
"1244";"mangal";"1533";NA;"kuusela1979";NA
"1245";"mangal";"1550";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1246";"mangal";"1551";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1247";"mangal";"1552";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1248";"mangal";"1553";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1249";"mangal";"1554";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1250";"mangal";"1555";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1251";"mangal";"1556";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1252";"mangal";"1557";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1253";"mangal";"1558";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1254";"mangal";"1559";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1255";"mangal";"1560";NA;"hawkins1984";"10.1111/j.1365-2311.1984.tb00851.x"
"1256";"mangal";"1536";NA;"askew1975";"10.1007/978-1-4615-8732-3_7"
"1257";"mangal";"1537";NA;"warren1989";"10.2307/3565588"
"1258";"mangal";"1547";NA;"mckinnerney1978";"10.2307/3671178"
"1259";"mangal";"1548";NA;"mckinnerney1978";"10.2307/3671178"
"1260";"mangal";"1549";NA;"mckinnerney1978";"10.2307/3671178"
"1261";"mangal";"1544";NA;"mckinnerney1978";"10.2307/3671178"
"1262";"mangal";"1545";NA;"mckinnerney1978";"10.2307/3671178"
"1263";"mangal";"1546";NA;"mckinnerney1978";"10.2307/3671178"
"1264";"mangal";"1561";NA;"schoenly and reid1983";"10.1016/s0140-1963(18)31510-6"
"1265";"mangal";"1562";NA;"schoenly and reid1983";"10.1016/s0140-1963(18)31510-6"
"1266";"mangal";"1563";NA;"angelini2013";"10.1016/j.ecolmodel.2013.01.001"
"1267";"mangal";"1564";NA;"angelini2013";"10.1016/j.ecolmodel.2013.01.001"
"1268";"mangal";"1565";NA;"angelini2013";"10.1016/j.ecolmodel.2013.01.001"
"1269";"mangal";"1566";NA;"richards1926";"10.2307/2256021"
"1270";"mangal";"1567";NA;"filgueira2011";"10.1016/j.csr.2010.10.010"
"1271";"mangal";"2463";NA;"cohen2003";"10.1073/pnas.232715699"
"1272";"mangal";"2464";NA;"cohen2003";"10.1073/pnas.232715699"
"1273";"mangal";"1575";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1274";"mangal";"1574";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1275";"mangal";"1580";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1276";"mangal";"1571";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1277";"mangal";"1577";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1278";"mangal";"1569";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1279";"mangal";"1570";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1280";"mangal";"1572";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1281";"mangal";"1573";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1282";"mangal";"1576";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1283";"mangal";"1578";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1284";"mangal";"1579";NA;"thompson2004";"10.1080/00288330.2004.9517265"
"1285";"mangal";"1581";NA;"tavares-cromar1996";"10.2307/2963482"
"1286";"mangal";"1582";NA;"tavares-cromar1996";"10.2307/2963482"
"1287";"mangal";"1583";NA;"tavares-cromar1996";"10.2307/2963482"
"1288";"mangal";"1584";NA;"tavares-cromar1996";"10.2307/2963482"
"1289";"mangal";"1585";NA;"tavares-cromar1996";"10.2307/2963482"
"1290";"mangal";"1586";NA;"tavares-cromar1996";"10.2307/2963482"
"1291";"mangal";"1587";NA;"tavares-cromar1996";"10.2307/2963482"
"1292";"mangal";"1588";NA;"tavares-cromar1996";"10.2307/2963482"
"1293";"mangal";"1589";NA;"huang2008";"10.1080/02705060.2008.9664219"
"1294";"mangal";"1590";NA;"badcock1949";"10.2307/1599"
"1295";"mangal";"1591";NA;"mayse1978";"10.1016/0304-3746(78)90004-5"
"1296";"mangal";"1592";NA;"mayse1978";"10.1016/0304-3746(78)90004-5"
"1297";"mangal";"1593";NA;"swan1961";"10.1038/scientificamerican1061-68"
"1298";"mangal";"1594";NA;"stewart2011";"10.1016/j.ecolmodel.2010.10.024"
"1299";"mangal";"1595";NA;"stewart2011";"10.1016/j.ecolmodel.2010.10.024"
"1300";"mangal";"1596";NA;"boit2012";"10.1111/j.1461-0248.2012.01777.x"
"1301";"mangal";"1597";NA;"baird1980";NA
"1302";"mangal";"1598";NA;"dupont2003";"10.1034/j.1600-0587.2003.03443.x"
"1303";"mangal";"1599";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1304";"mangal";"1600";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1305";"mangal";"1601";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1306";"mangal";"1602";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1307";"mangal";"1603";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1308";"mangal";"1604";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1309";"mangal";"1605";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1310";"mangal";"1606";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1311";"mangal";"1607";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1312";"mangal";"1608";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1313";"mangal";"1609";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1314";"mangal";"1610";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1315";"mangal";"1611";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1316";"mangal";"1612";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1317";"mangal";"1613";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1318";"mangal";"1614";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1319";"mangal";"1615";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1320";"mangal";"1616";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1321";"mangal";"1617";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1322";"mangal";"1618";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1323";"mangal";"1619";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1324";"mangal";"1620";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1325";"mangal";"1621";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1326";"mangal";"1622";NA;"kaiser-bunbury2010";"10.1111/j.1461-0248.2009.01437.x"
"1327";"mangal";"1623";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1328";"mangal";"1624";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1329";"mangal";"1625";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1330";"mangal";"1626";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1331";"mangal";"1627";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1332";"mangal";"1628";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1333";"mangal";"1629";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1334";"mangal";"1630";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1335";"mangal";"1631";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1336";"mangal";"1632";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1337";"mangal";"1633";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1338";"mangal";"1634";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1339";"mangal";"1635";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1340";"mangal";"1636";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1341";"mangal";"1637";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1342";"mangal";"1638";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1343";"mangal";"1639";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1344";"mangal";"1640";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1345";"mangal";"1641";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1346";"mangal";"1642";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1347";"mangal";"1643";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1348";"mangal";"1644";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1349";"mangal";"1645";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1350";"mangal";"1646";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1351";"mangal";"1647";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1352";"mangal";"1648";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1353";"mangal";"1649";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1354";"mangal";"1650";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1355";"mangal";"1651";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1356";"mangal";"1652";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1357";"mangal";"1653";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1358";"mangal";"1654";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1359";"mangal";"1655";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1360";"mangal";"1656";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1361";"mangal";"1657";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1362";"mangal";"1658";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1363";"mangal";"1659";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1364";"mangal";"1660";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1365";"mangal";"1661";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1366";"mangal";"1662";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1367";"mangal";"1663";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1368";"mangal";"1664";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1369";"mangal";"1665";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1370";"mangal";"1666";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1371";"mangal";"1667";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1372";"mangal";"1668";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1373";"mangal";"1669";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1374";"mangal";"1670";NA;"kaiser-bunbury2014";"10.1890/14-0024.1 "
"1375";"mangal";"1671";NA;"kantak1979";NA
"1376";"mangal";"1672";NA;"lambert1989";"10.1017/s0266467400003850"
"1377";"mangal";"1673";NA;"mack and wright1996";"10.1071/mu9960089"
"1378";"mangal";"1674";NA;"philipp2006";"10.1111/j.0906-7590.2006.04546.x"
"1379";"mangal";"1675";NA;"richard b. primack1983";"10.1080/0028825X.1983.10428561"
"1380";"mangal";"1676";NA;"richard b. primack1983";"10.1080/0028825X.1983.10428561"
"1381";"mangal";"1677";NA;"richard b. primack1983";"10.1080/0028825X.1983.10428561"
"1382";"mangal";"1678";NA;"tutin1997";"10.1002/(SICI)1098-2345(1997)42:1<1::AID-AJP1>3.0.CO;2-0"
"1383";"mangal";"2462";NA;"yamazaki2003";"2433/156407"
"1384";"mangal";"3258";NA;"percival1929";"10.2307/2256044"
"1385";"mangal";"3259";NA;"teal1962";"10.2307/1933451"
"1386";"mangal";"5013";NA;"hines2019";"10.1002/ecy.2679"
"1387";"mangal";"5015";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1388";"mangal";"5016";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1389";"mangal";"5017";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1390";"mangal";"5018";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1391";"mangal";"5019";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1392";"mangal";"5020";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1393";"mangal";"5021";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1394";"mangal";"5022";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1395";"mangal";"5023";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1396";"mangal";"5024";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1397";"mangal";"5025";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1398";"mangal";"5026";NA;"ignasi bartomeus2008";"10.1007/s00442-007-0946-1"
"1399";"mangal";"5027";NA;"Roopnarine2013";"10.7167/2013/857470"
"1400";"mangal";"5028";NA;"Roopnarine2013";"10.7167/2013/857470"
"1401";"mangal";"5029";NA;"Roopnarine2013";"10.7167/2013/857470"
"1402";"mangal";"5116";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1403";"mangal";"5117";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1404";"mangal";"5118";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1405";"mangal";"5119";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1406";"mangal";"5120";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1407";"mangal";"5121";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1408";"mangal";"5122";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1409";"mangal";"5123";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1410";"mangal";"5124";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1411";"mangal";"5125";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1412";"mangal";"5126";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1413";"mangal";"5127";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1414";"mangal";"5128";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1415";"mangal";"5129";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1416";"mangal";"5130";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1417";"mangal";"5131";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1418";"mangal";"5132";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1419";"mangal";"5133";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1420";"mangal";"5134";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1421";"mangal";"5135";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1422";"mangal";"5136";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1423";"mangal";"5137";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1424";"mangal";"5138";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1425";"mangal";"5139";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1426";"mangal";"5140";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1427";"mangal";"5141";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1428";"mangal";"5142";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1429";"mangal";"5143";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1430";"mangal";"5144";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1431";"mangal";"5145";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1432";"mangal";"5146";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1433";"mangal";"5147";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1434";"mangal";"5148";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1435";"mangal";"5149";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1436";"mangal";"5150";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1437";"mangal";"5151";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1438";"mangal";"5152";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1439";"mangal";"5153";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1440";"mangal";"5154";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1441";"mangal";"5155";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1442";"mangal";"5156";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1443";"mangal";"5157";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1444";"mangal";"5158";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1445";"mangal";"5159";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1446";"mangal";"5160";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1447";"mangal";"5161";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
"1448";"mangal";"5162";NA;"Paul CaraDonna2020";"10.1111/ele.12740"
