"";"network_db";"network_id";"reference";"citation";"doi"
"363";"mangal";"mangal_98";NA;"robert w. hiatt1960";"10.2307/1942181"
"364";"mangal";"mangal_99";NA;"m. r. landry1977";"10.1007/bf02207821"
"365";"mangal";"mangal_100";NA;"n. a. mackintosh1967";NA
"366";"mangal";"mangal_101";NA;"s. z. qazim1970";NA
"367";"mangal";"mangal_102";NA;"g. a. knox1970";NA
"368";"mangal";"mangal_103";NA;"n. v. parin1970";NA
"369";"mangal";"mangal_1280";NA;"e. a. shushkina1979";NA
"370";"mangal";"mangal_889";NA;"k. hogetsu1979";NA
"371";"mangal";"mangal_890";NA;"m. a. hatanaka1977";NA
"372";"mangal";"mangal_1268";NA;"w. e. odum1975";NA
"373";"mangal";"mangal_893";NA;"ross m. thompson2004";"10.1111/j.1365-2656.2004.00899.x"
"374";"mangal";"mangal_1089";NA;"g. p. closs1994";"10.2307/2937053"
"375";"mangal";"mangal_1090";NA;"g. p. closs1994";"10.2307/2937053"
"376";"mangal";"mangal_1091";NA;"g. p. closs1994";"10.2307/2937053"
"377";"mangal";"mangal_1092";NA;"g. p. closs1994";"10.2307/2937053"
"378";"mangal";"mangal_1093";NA;"g. p. closs1994";"10.2307/2937053"
"379";"mangal";"mangal_1094";NA;"g. p. closs1994";"10.2307/2937053"
"380";"mangal";"mangal_1095";NA;"g. p. closs1994";"10.2307/2937053"
"381";"mangal";"mangal_1096";NA;"g. p. closs1994";"10.2307/2937053"
"382";"mangal";"mangal_1097";NA;"g. p. closs1994";"10.2307/2937053"
"383";"mangal";"mangal_1098";NA;"g. p. closs1994";"10.2307/2937053"
"384";"mangal";"mangal_1099";NA;"g. p. closs1994";"10.2307/2937053"
"385";"mangal";"mangal_1100";NA;"g. p. closs1994";"10.2307/2937053"
"386";"mangal";"mangal_907";NA;"t. s. petipa1970";NA
"387";"mangal";"mangal_906";NA;"t. s. petipa1970";NA
"388";"mangal";"mangal_943";NA;"h. milne1972";NA
"389";"mangal";"mangal_942";NA;"h. milne1972";NA
"390";"mangal";"mangal_1281";NA;"c. a. simenstad1978";"10.1126/science.200.4340.403"
"391";"mangal";"mangal_1282";NA;"c. a. simenstad1978";"10.1126/science.200.4340.403"
"392";"mangal";"mangal_927";NA;"yanez-arancibia, alejandro1978";NA
"393";"mangal";"mangal_926";NA;"yanez-arancibia, alejandro1978";NA
"394";"mangal";"mangal_1104";NA;"ralph w. dexter1947";"10.2307/1948658"
"395";"mangal";"mangal_1108";NA;"ralph w. dexter1947";"10.2307/1948658"
"396";"mangal";"mangal_1105";NA;"ralph w. dexter1947";"10.2307/1948658"
"397";"mangal";"mangal_1107";NA;"ralph w. dexter1947";"10.2307/1948658"
"398";"mangal";"mangal_1106";NA;"ralph w. dexter1947";"10.2307/1948658"
"399";"mangal";"mangal_918";NA;"rd brodeur1992";"10.3354/meps084101"
"400";"mangal";"mangal_920";NA;"rd brodeur1992";"10.3354/meps084101"
"401";"mangal";"mangal_921";NA;"rd brodeur1992";"10.3354/meps084101"
"402";"mangal";"mangal_919";NA;"rd brodeur1992";"10.3354/meps084101"
"403";"mangal";"mangal_922";NA;"l. saldanha1980";NA
"404";"mangal";"mangal_1021";NA;"m. j. dunbar1953";"10.14430/arctic3869"
"405";"mangal";"mangal_924";NA;"j. h. day1967";NA
"406";"mangal";"mangal_1102";NA;"c. bulman2001";"10.1071/mf99152"
"407";"mangal";"mangal_19";NA;"roberson1929";"10.5962/bhl.title.11538"
"408";"mangal";"mangal_13";NA;"witt1998";NA
"409";"mangal";"mangal_15";NA;"silva2002";"10.1079/9780851995250.0423"
"410";"mangal";"mangal_18";NA;"mosquin1967";NA
"411";"mangal";"mangal_23";NA;"kaehler2005";"10.1590/s0100-84042005000200003"
"412";"mangal";"mangal_946";NA;"elberlingNA";NA
"413";"mangal";"mangal_26";NA;"george m. woodwell1967";"10.1038/scientificamerican0367-24"
"414";"mangal";"mangal_27";NA;"barret1987";"10.1139/b87-278"
"415";"mangal";"mangal_28";NA;"b. j.1974";NA
"416";"mangal";"mangal_928";NA;"varassin2012";"10.1016/j.actao.2012.06.001"
"417";"mangal";"mangal_929";NA;"bezerra2009";"10.1111/j.1365-2656.2009.01567.x"
"418";"mangal";"mangal_931";NA;"frost1980";NA
"419";"mangal";"mangal_1486";NA;"paine1980";"10.2307/4220"
"420";"mangal";"mangal_1487";NA;"paine1980";"10.2307/4220"
"421";"mangal";"mangal_4230";NA;"kolpelke2017";"10.1002/ecy.1832"
"422";"mangal";"mangal_4231";NA;"kolpelke2017";"10.1002/ecy.1832"
"423";"mangal";"mangal_4232";NA;"kolpelke2017";"10.1002/ecy.1832"
"424";"mangal";"mangal_4233";NA;"kolpelke2017";"10.1002/ecy.1832"
"425";"mangal";"mangal_4234";NA;"kolpelke2017";"10.1002/ecy.1832"
"426";"mangal";"mangal_4235";NA;"kolpelke2017";"10.1002/ecy.1832"
"427";"mangal";"mangal_4236";NA;"kolpelke2017";"10.1002/ecy.1832"
"428";"mangal";"mangal_4237";NA;"kolpelke2017";"10.1002/ecy.1832"
"429";"mangal";"mangal_4238";NA;"kolpelke2017";"10.1002/ecy.1832"
"430";"mangal";"mangal_4239";NA;"kolpelke2017";"10.1002/ecy.1832"
"431";"mangal";"mangal_4240";NA;"kolpelke2017";"10.1002/ecy.1832"
"432";"mangal";"mangal_4241";NA;"kolpelke2017";"10.1002/ecy.1832"
"433";"mangal";"mangal_4242";NA;"kolpelke2017";"10.1002/ecy.1832"
"434";"mangal";"mangal_4243";NA;"kolpelke2017";"10.1002/ecy.1832"
"435";"mangal";"mangal_4244";NA;"kolpelke2017";"10.1002/ecy.1832"
"436";"mangal";"mangal_4245";NA;"kolpelke2017";"10.1002/ecy.1832"
"437";"mangal";"mangal_4246";NA;"kolpelke2017";"10.1002/ecy.1832"
"438";"mangal";"mangal_4247";NA;"kolpelke2017";"10.1002/ecy.1832"
"439";"mangal";"mangal_4248";NA;"kolpelke2017";"10.1002/ecy.1832"
"440";"mangal";"mangal_4249";NA;"kolpelke2017";"10.1002/ecy.1832"
"441";"mangal";"mangal_4250";NA;"kolpelke2017";"10.1002/ecy.1832"
"442";"mangal";"mangal_4251";NA;"kolpelke2017";"10.1002/ecy.1832"
"443";"mangal";"mangal_4252";NA;"kolpelke2017";"10.1002/ecy.1832"
"444";"mangal";"mangal_4253";NA;"kolpelke2017";"10.1002/ecy.1832"
"445";"mangal";"mangal_4254";NA;"kolpelke2017";"10.1002/ecy.1832"
"446";"mangal";"mangal_4255";NA;"kolpelke2017";"10.1002/ecy.1832"
"447";"mangal";"mangal_4256";NA;"kolpelke2017";"10.1002/ecy.1832"
"448";"mangal";"mangal_4257";NA;"kolpelke2017";"10.1002/ecy.1832"
"449";"mangal";"mangal_4258";NA;"kolpelke2017";"10.1002/ecy.1832"
"450";"mangal";"mangal_4259";NA;"kolpelke2017";"10.1002/ecy.1832"
"451";"mangal";"mangal_4260";NA;"kolpelke2017";"10.1002/ecy.1832"
"452";"mangal";"mangal_4261";NA;"kolpelke2017";"10.1002/ecy.1832"
"453";"mangal";"mangal_4262";NA;"kolpelke2017";"10.1002/ecy.1832"
"454";"mangal";"mangal_4263";NA;"kolpelke2017";"10.1002/ecy.1832"
"455";"mangal";"mangal_4264";NA;"kolpelke2017";"10.1002/ecy.1832"
"456";"mangal";"mangal_4265";NA;"kolpelke2017";"10.1002/ecy.1832"
"457";"mangal";"mangal_4266";NA;"kolpelke2017";"10.1002/ecy.1832"
"458";"mangal";"mangal_4267";NA;"kolpelke2017";"10.1002/ecy.1832"
"459";"mangal";"mangal_4268";NA;"kolpelke2017";"10.1002/ecy.1832"
"460";"mangal";"mangal_4269";NA;"kolpelke2017";"10.1002/ecy.1832"
"461";"mangal";"mangal_4270";NA;"kolpelke2017";"10.1002/ecy.1832"
"462";"mangal";"mangal_4271";NA;"kolpelke2017";"10.1002/ecy.1832"
"463";"mangal";"mangal_4272";NA;"kolpelke2017";"10.1002/ecy.1832"
"464";"mangal";"mangal_4273";NA;"kolpelke2017";"10.1002/ecy.1832"
"465";"mangal";"mangal_4274";NA;"kolpelke2017";"10.1002/ecy.1832"
"466";"mangal";"mangal_4275";NA;"kolpelke2017";"10.1002/ecy.1832"
"467";"mangal";"mangal_4276";NA;"kolpelke2017";"10.1002/ecy.1832"
"468";"mangal";"mangal_4277";NA;"kolpelke2017";"10.1002/ecy.1832"
"469";"mangal";"mangal_4278";NA;"kolpelke2017";"10.1002/ecy.1832"
"470";"mangal";"mangal_4279";NA;"kolpelke2017";"10.1002/ecy.1832"
"471";"mangal";"mangal_4280";NA;"kolpelke2017";"10.1002/ecy.1832"
"472";"mangal";"mangal_4281";NA;"kolpelke2017";"10.1002/ecy.1832"
"473";"mangal";"mangal_4282";NA;"kolpelke2017";"10.1002/ecy.1832"
"474";"mangal";"mangal_4283";NA;"kolpelke2017";"10.1002/ecy.1832"
"475";"mangal";"mangal_4284";NA;"kolpelke2017";"10.1002/ecy.1832"
"476";"mangal";"mangal_4285";NA;"kolpelke2017";"10.1002/ecy.1832"
"477";"mangal";"mangal_4452";NA;"kolpelke2017";"10.1002/ecy.1832"
"478";"mangal";"mangal_4286";NA;"kolpelke2017";"10.1002/ecy.1832"
"479";"mangal";"mangal_4287";NA;"kolpelke2017";"10.1002/ecy.1832"
"480";"mangal";"mangal_4288";NA;"kolpelke2017";"10.1002/ecy.1832"
"481";"mangal";"mangal_4289";NA;"kolpelke2017";"10.1002/ecy.1832"
"482";"mangal";"mangal_4290";NA;"kolpelke2017";"10.1002/ecy.1832"
"483";"mangal";"mangal_4291";NA;"kolpelke2017";"10.1002/ecy.1832"
"484";"mangal";"mangal_4292";NA;"kolpelke2017";"10.1002/ecy.1832"
"485";"mangal";"mangal_4293";NA;"kolpelke2017";"10.1002/ecy.1832"
"486";"mangal";"mangal_4294";NA;"kolpelke2017";"10.1002/ecy.1832"
"487";"mangal";"mangal_4295";NA;"kolpelke2017";"10.1002/ecy.1832"
"488";"mangal";"mangal_4296";NA;"kolpelke2017";"10.1002/ecy.1832"
"489";"mangal";"mangal_4297";NA;"kolpelke2017";"10.1002/ecy.1832"
"490";"mangal";"mangal_4298";NA;"kolpelke2017";"10.1002/ecy.1832"
"491";"mangal";"mangal_4299";NA;"kolpelke2017";"10.1002/ecy.1832"
"492";"mangal";"mangal_4300";NA;"kolpelke2017";"10.1002/ecy.1832"
"493";"mangal";"mangal_4301";NA;"kolpelke2017";"10.1002/ecy.1832"
"494";"mangal";"mangal_4302";NA;"kolpelke2017";"10.1002/ecy.1832"
"495";"mangal";"mangal_4303";NA;"kolpelke2017";"10.1002/ecy.1832"
"496";"mangal";"mangal_4304";NA;"kolpelke2017";"10.1002/ecy.1832"
"497";"mangal";"mangal_4305";NA;"kolpelke2017";"10.1002/ecy.1832"
"498";"mangal";"mangal_4306";NA;"kolpelke2017";"10.1002/ecy.1832"
"499";"mangal";"mangal_4307";NA;"kolpelke2017";"10.1002/ecy.1832"
"500";"mangal";"mangal_4308";NA;"kolpelke2017";"10.1002/ecy.1832"
"501";"mangal";"mangal_4309";NA;"kolpelke2017";"10.1002/ecy.1832"
"502";"mangal";"mangal_4310";NA;"kolpelke2017";"10.1002/ecy.1832"
"503";"mangal";"mangal_4311";NA;"kolpelke2017";"10.1002/ecy.1832"
"504";"mangal";"mangal_4312";NA;"kolpelke2017";"10.1002/ecy.1832"
"505";"mangal";"mangal_4313";NA;"kolpelke2017";"10.1002/ecy.1832"
"506";"mangal";"mangal_4314";NA;"kolpelke2017";"10.1002/ecy.1832"
"507";"mangal";"mangal_4315";NA;"kolpelke2017";"10.1002/ecy.1832"
"508";"mangal";"mangal_4316";NA;"kolpelke2017";"10.1002/ecy.1832"
"509";"mangal";"mangal_4317";NA;"kolpelke2017";"10.1002/ecy.1832"
"510";"mangal";"mangal_4318";NA;"kolpelke2017";"10.1002/ecy.1832"
"511";"mangal";"mangal_4319";NA;"kolpelke2017";"10.1002/ecy.1832"
"512";"mangal";"mangal_4320";NA;"kolpelke2017";"10.1002/ecy.1832"
"513";"mangal";"mangal_4321";NA;"kolpelke2017";"10.1002/ecy.1832"
"514";"mangal";"mangal_4322";NA;"kolpelke2017";"10.1002/ecy.1832"
"515";"mangal";"mangal_4323";NA;"kolpelke2017";"10.1002/ecy.1832"
"516";"mangal";"mangal_4324";NA;"kolpelke2017";"10.1002/ecy.1832"
"517";"mangal";"mangal_4325";NA;"kolpelke2017";"10.1002/ecy.1832"
"518";"mangal";"mangal_4326";NA;"kolpelke2017";"10.1002/ecy.1832"
"519";"mangal";"mangal_4327";NA;"kolpelke2017";"10.1002/ecy.1832"
"520";"mangal";"mangal_4328";NA;"kolpelke2017";"10.1002/ecy.1832"
"521";"mangal";"mangal_4329";NA;"kolpelke2017";"10.1002/ecy.1832"
"522";"mangal";"mangal_4330";NA;"kolpelke2017";"10.1002/ecy.1832"
"523";"mangal";"mangal_4331";NA;"kolpelke2017";"10.1002/ecy.1832"
"524";"mangal";"mangal_4332";NA;"kolpelke2017";"10.1002/ecy.1832"
"525";"mangal";"mangal_4333";NA;"kolpelke2017";"10.1002/ecy.1832"
"526";"mangal";"mangal_4334";NA;"kolpelke2017";"10.1002/ecy.1832"
"527";"mangal";"mangal_4335";NA;"kolpelke2017";"10.1002/ecy.1832"
"528";"mangal";"mangal_4336";NA;"kolpelke2017";"10.1002/ecy.1832"
"529";"mangal";"mangal_4337";NA;"kolpelke2017";"10.1002/ecy.1832"
"530";"mangal";"mangal_4338";NA;"kolpelke2017";"10.1002/ecy.1832"
"531";"mangal";"mangal_4339";NA;"kolpelke2017";"10.1002/ecy.1832"
"532";"mangal";"mangal_4340";NA;"kolpelke2017";"10.1002/ecy.1832"
"533";"mangal";"mangal_4341";NA;"kolpelke2017";"10.1002/ecy.1832"
"534";"mangal";"mangal_4342";NA;"kolpelke2017";"10.1002/ecy.1832"
"535";"mangal";"mangal_4343";NA;"kolpelke2017";"10.1002/ecy.1832"
"536";"mangal";"mangal_4344";NA;"kolpelke2017";"10.1002/ecy.1832"
"537";"mangal";"mangal_4345";NA;"kolpelke2017";"10.1002/ecy.1832"
"538";"mangal";"mangal_4346";NA;"kolpelke2017";"10.1002/ecy.1832"
"539";"mangal";"mangal_4347";NA;"kolpelke2017";"10.1002/ecy.1832"
"540";"mangal";"mangal_4348";NA;"kolpelke2017";"10.1002/ecy.1832"
"541";"mangal";"mangal_4349";NA;"kolpelke2017";"10.1002/ecy.1832"
"542";"mangal";"mangal_4350";NA;"kolpelke2017";"10.1002/ecy.1832"
"543";"mangal";"mangal_4351";NA;"kolpelke2017";"10.1002/ecy.1832"
"544";"mangal";"mangal_4352";NA;"kolpelke2017";"10.1002/ecy.1832"
"545";"mangal";"mangal_4353";NA;"kolpelke2017";"10.1002/ecy.1832"
"546";"mangal";"mangal_4354";NA;"kolpelke2017";"10.1002/ecy.1832"
"547";"mangal";"mangal_4355";NA;"kolpelke2017";"10.1002/ecy.1832"
"548";"mangal";"mangal_4356";NA;"kolpelke2017";"10.1002/ecy.1832"
"549";"mangal";"mangal_4357";NA;"kolpelke2017";"10.1002/ecy.1832"
"550";"mangal";"mangal_4358";NA;"kolpelke2017";"10.1002/ecy.1832"
"551";"mangal";"mangal_4359";NA;"kolpelke2017";"10.1002/ecy.1832"
"552";"mangal";"mangal_4360";NA;"kolpelke2017";"10.1002/ecy.1832"
"553";"mangal";"mangal_4361";NA;"kolpelke2017";"10.1002/ecy.1832"
"554";"mangal";"mangal_4362";NA;"kolpelke2017";"10.1002/ecy.1832"
"555";"mangal";"mangal_4363";NA;"kolpelke2017";"10.1002/ecy.1832"
"556";"mangal";"mangal_4364";NA;"kolpelke2017";"10.1002/ecy.1832"
"557";"mangal";"mangal_4365";NA;"kolpelke2017";"10.1002/ecy.1832"
"558";"mangal";"mangal_4366";NA;"kolpelke2017";"10.1002/ecy.1832"
"559";"mangal";"mangal_4367";NA;"kolpelke2017";"10.1002/ecy.1832"
"560";"mangal";"mangal_4368";NA;"kolpelke2017";"10.1002/ecy.1832"
"561";"mangal";"mangal_4369";NA;"kolpelke2017";"10.1002/ecy.1832"
"562";"mangal";"mangal_4370";NA;"kolpelke2017";"10.1002/ecy.1832"
"563";"mangal";"mangal_4371";NA;"kolpelke2017";"10.1002/ecy.1832"
"564";"mangal";"mangal_4372";NA;"kolpelke2017";"10.1002/ecy.1832"
"565";"mangal";"mangal_4373";NA;"kolpelke2017";"10.1002/ecy.1832"
"566";"mangal";"mangal_4374";NA;"kolpelke2017";"10.1002/ecy.1832"
"567";"mangal";"mangal_4375";NA;"kolpelke2017";"10.1002/ecy.1832"
"568";"mangal";"mangal_4376";NA;"kolpelke2017";"10.1002/ecy.1832"
"569";"mangal";"mangal_4377";NA;"kolpelke2017";"10.1002/ecy.1832"
"570";"mangal";"mangal_4378";NA;"kolpelke2017";"10.1002/ecy.1832"
"571";"mangal";"mangal_4379";NA;"kolpelke2017";"10.1002/ecy.1832"
"572";"mangal";"mangal_4380";NA;"kolpelke2017";"10.1002/ecy.1832"
"573";"mangal";"mangal_4381";NA;"kolpelke2017";"10.1002/ecy.1832"
"574";"mangal";"mangal_4382";NA;"kolpelke2017";"10.1002/ecy.1832"
"575";"mangal";"mangal_4383";NA;"kolpelke2017";"10.1002/ecy.1832"
"576";"mangal";"mangal_4384";NA;"kolpelke2017";"10.1002/ecy.1832"
"577";"mangal";"mangal_4385";NA;"kolpelke2017";"10.1002/ecy.1832"
"578";"mangal";"mangal_4386";NA;"kolpelke2017";"10.1002/ecy.1832"
"579";"mangal";"mangal_4387";NA;"kolpelke2017";"10.1002/ecy.1832"
"580";"mangal";"mangal_4388";NA;"kolpelke2017";"10.1002/ecy.1832"
"581";"mangal";"mangal_4389";NA;"kolpelke2017";"10.1002/ecy.1832"
"582";"mangal";"mangal_4390";NA;"kolpelke2017";"10.1002/ecy.1832"
"583";"mangal";"mangal_4391";NA;"kolpelke2017";"10.1002/ecy.1832"
"584";"mangal";"mangal_4392";NA;"kolpelke2017";"10.1002/ecy.1832"
"585";"mangal";"mangal_4393";NA;"kolpelke2017";"10.1002/ecy.1832"
"586";"mangal";"mangal_4394";NA;"kolpelke2017";"10.1002/ecy.1832"
"587";"mangal";"mangal_4395";NA;"kolpelke2017";"10.1002/ecy.1832"
"588";"mangal";"mangal_4396";NA;"kolpelke2017";"10.1002/ecy.1832"
"589";"mangal";"mangal_4397";NA;"kolpelke2017";"10.1002/ecy.1832"
"590";"mangal";"mangal_4398";NA;"kolpelke2017";"10.1002/ecy.1832"
"591";"mangal";"mangal_4399";NA;"kolpelke2017";"10.1002/ecy.1832"
"592";"mangal";"mangal_4400";NA;"kolpelke2017";"10.1002/ecy.1832"
"593";"mangal";"mangal_4401";NA;"kolpelke2017";"10.1002/ecy.1832"
"594";"mangal";"mangal_4402";NA;"kolpelke2017";"10.1002/ecy.1832"
"595";"mangal";"mangal_4403";NA;"kolpelke2017";"10.1002/ecy.1832"
"596";"mangal";"mangal_4404";NA;"kolpelke2017";"10.1002/ecy.1832"
"597";"mangal";"mangal_4405";NA;"kolpelke2017";"10.1002/ecy.1832"
"598";"mangal";"mangal_4406";NA;"kolpelke2017";"10.1002/ecy.1832"
"599";"mangal";"mangal_4407";NA;"kolpelke2017";"10.1002/ecy.1832"
"600";"mangal";"mangal_4408";NA;"kolpelke2017";"10.1002/ecy.1832"
"601";"mangal";"mangal_4409";NA;"kolpelke2017";"10.1002/ecy.1832"
"602";"mangal";"mangal_4410";NA;"kolpelke2017";"10.1002/ecy.1832"
"603";"mangal";"mangal_4411";NA;"kolpelke2017";"10.1002/ecy.1832"
"604";"mangal";"mangal_4412";NA;"kolpelke2017";"10.1002/ecy.1832"
"605";"mangal";"mangal_4413";NA;"kolpelke2017";"10.1002/ecy.1832"
"606";"mangal";"mangal_4414";NA;"kolpelke2017";"10.1002/ecy.1832"
"607";"mangal";"mangal_4415";NA;"kolpelke2017";"10.1002/ecy.1832"
"608";"mangal";"mangal_4416";NA;"kolpelke2017";"10.1002/ecy.1832"
"609";"mangal";"mangal_4417";NA;"kolpelke2017";"10.1002/ecy.1832"
"610";"mangal";"mangal_4418";NA;"kolpelke2017";"10.1002/ecy.1832"
"611";"mangal";"mangal_4419";NA;"kolpelke2017";"10.1002/ecy.1832"
"612";"mangal";"mangal_4420";NA;"kolpelke2017";"10.1002/ecy.1832"
"613";"mangal";"mangal_4421";NA;"kolpelke2017";"10.1002/ecy.1832"
"614";"mangal";"mangal_4422";NA;"kolpelke2017";"10.1002/ecy.1832"
"615";"mangal";"mangal_4423";NA;"kolpelke2017";"10.1002/ecy.1832"
"616";"mangal";"mangal_4424";NA;"kolpelke2017";"10.1002/ecy.1832"
"617";"mangal";"mangal_4425";NA;"kolpelke2017";"10.1002/ecy.1832"
"618";"mangal";"mangal_4426";NA;"kolpelke2017";"10.1002/ecy.1832"
"619";"mangal";"mangal_4427";NA;"kolpelke2017";"10.1002/ecy.1832"
"620";"mangal";"mangal_4428";NA;"kolpelke2017";"10.1002/ecy.1832"
"621";"mangal";"mangal_4429";NA;"kolpelke2017";"10.1002/ecy.1832"
"622";"mangal";"mangal_4430";NA;"kolpelke2017";"10.1002/ecy.1832"
"623";"mangal";"mangal_4431";NA;"kolpelke2017";"10.1002/ecy.1832"
"624";"mangal";"mangal_4432";NA;"kolpelke2017";"10.1002/ecy.1832"
"625";"mangal";"mangal_4433";NA;"kolpelke2017";"10.1002/ecy.1832"
"626";"mangal";"mangal_4434";NA;"kolpelke2017";"10.1002/ecy.1832"
"627";"mangal";"mangal_4435";NA;"kolpelke2017";"10.1002/ecy.1832"
"628";"mangal";"mangal_4436";NA;"kolpelke2017";"10.1002/ecy.1832"
"629";"mangal";"mangal_4437";NA;"kolpelke2017";"10.1002/ecy.1832"
"630";"mangal";"mangal_4438";NA;"kolpelke2017";"10.1002/ecy.1832"
"631";"mangal";"mangal_4439";NA;"kolpelke2017";"10.1002/ecy.1832"
"632";"mangal";"mangal_4440";NA;"kolpelke2017";"10.1002/ecy.1832"
"633";"mangal";"mangal_4441";NA;"kolpelke2017";"10.1002/ecy.1832"
"634";"mangal";"mangal_4442";NA;"kolpelke2017";"10.1002/ecy.1832"
"635";"mangal";"mangal_4443";NA;"kolpelke2017";"10.1002/ecy.1832"
"636";"mangal";"mangal_4444";NA;"kolpelke2017";"10.1002/ecy.1832"
"637";"mangal";"mangal_4445";NA;"kolpelke2017";"10.1002/ecy.1832"
"638";"mangal";"mangal_4446";NA;"kolpelke2017";"10.1002/ecy.1832"
"639";"mangal";"mangal_4447";NA;"kolpelke2017";"10.1002/ecy.1832"
"640";"mangal";"mangal_4448";NA;"kolpelke2017";"10.1002/ecy.1832"
"641";"mangal";"mangal_4449";NA;"kolpelke2017";"10.1002/ecy.1832"
"642";"mangal";"mangal_4450";NA;"kolpelke2017";"10.1002/ecy.1832"
"643";"mangal";"mangal_4451";NA;"kolpelke2017";"10.1002/ecy.1832"
"644";"mangal";"mangal_4453";NA;"kolpelke2017";"10.1002/ecy.1832"
"645";"mangal";"mangal_4454";NA;"kolpelke2017";"10.1002/ecy.1832"
"646";"mangal";"mangal_4455";NA;"kolpelke2017";"10.1002/ecy.1832"
"647";"mangal";"mangal_4456";NA;"kolpelke2017";"10.1002/ecy.1832"
"648";"mangal";"mangal_4457";NA;"kolpelke2017";"10.1002/ecy.1832"
"649";"mangal";"mangal_4458";NA;"kolpelke2017";"10.1002/ecy.1832"
"650";"mangal";"mangal_4459";NA;"kolpelke2017";"10.1002/ecy.1832"
"651";"mangal";"mangal_4460";NA;"kolpelke2017";"10.1002/ecy.1832"
"652";"mangal";"mangal_4461";NA;"kolpelke2017";"10.1002/ecy.1832"
"653";"mangal";"mangal_4462";NA;"kolpelke2017";"10.1002/ecy.1832"
"654";"mangal";"mangal_4463";NA;"kolpelke2017";"10.1002/ecy.1832"
"655";"mangal";"mangal_4464";NA;"kolpelke2017";"10.1002/ecy.1832"
"656";"mangal";"mangal_4465";NA;"kolpelke2017";"10.1002/ecy.1832"
"657";"mangal";"mangal_4466";NA;"kolpelke2017";"10.1002/ecy.1832"
"658";"mangal";"mangal_4467";NA;"kolpelke2017";"10.1002/ecy.1832"
"659";"mangal";"mangal_4468";NA;"kolpelke2017";"10.1002/ecy.1832"
"660";"mangal";"mangal_4469";NA;"kolpelke2017";"10.1002/ecy.1832"
"661";"mangal";"mangal_4470";NA;"kolpelke2017";"10.1002/ecy.1832"
"662";"mangal";"mangal_4471";NA;"kolpelke2017";"10.1002/ecy.1832"
"663";"mangal";"mangal_4472";NA;"kolpelke2017";"10.1002/ecy.1832"
"664";"mangal";"mangal_4473";NA;"kolpelke2017";"10.1002/ecy.1832"
"665";"mangal";"mangal_4474";NA;"kolpelke2017";"10.1002/ecy.1832"
"666";"mangal";"mangal_4475";NA;"kolpelke2017";"10.1002/ecy.1832"
"667";"mangal";"mangal_4476";NA;"kolpelke2017";"10.1002/ecy.1832"
"668";"mangal";"mangal_4477";NA;"kolpelke2017";"10.1002/ecy.1832"
"669";"mangal";"mangal_4478";NA;"kolpelke2017";"10.1002/ecy.1832"
"670";"mangal";"mangal_4479";NA;"kolpelke2017";"10.1002/ecy.1832"
"671";"mangal";"mangal_4480";NA;"kolpelke2017";"10.1002/ecy.1832"
"672";"mangal";"mangal_4481";NA;"kolpelke2017";"10.1002/ecy.1832"
"673";"mangal";"mangal_4482";NA;"kolpelke2017";"10.1002/ecy.1832"
"674";"mangal";"mangal_4483";NA;"kolpelke2017";"10.1002/ecy.1832"
"675";"mangal";"mangal_4484";NA;"kolpelke2017";"10.1002/ecy.1832"
"676";"mangal";"mangal_4485";NA;"kolpelke2017";"10.1002/ecy.1832"
"677";"mangal";"mangal_4486";NA;"kolpelke2017";"10.1002/ecy.1832"
"678";"mangal";"mangal_4487";NA;"kolpelke2017";"10.1002/ecy.1832"
"679";"mangal";"mangal_4488";NA;"kolpelke2017";"10.1002/ecy.1832"
"680";"mangal";"mangal_4489";NA;"kolpelke2017";"10.1002/ecy.1832"
"681";"mangal";"mangal_4490";NA;"kolpelke2017";"10.1002/ecy.1832"
"682";"mangal";"mangal_4491";NA;"kolpelke2017";"10.1002/ecy.1832"
"683";"mangal";"mangal_4492";NA;"kolpelke2017";"10.1002/ecy.1832"
"684";"mangal";"mangal_4493";NA;"kolpelke2017";"10.1002/ecy.1832"
"685";"mangal";"mangal_4494";NA;"kolpelke2017";"10.1002/ecy.1832"
"686";"mangal";"mangal_4495";NA;"kolpelke2017";"10.1002/ecy.1832"
"687";"mangal";"mangal_4496";NA;"kolpelke2017";"10.1002/ecy.1832"
