"";"WOL_node_8751";"WOL_node_6642";"WOL_node_3637";"WOL_node_11898";"WOL_node_446";"WOL_node_1084";"WOL_node_1618";"WOL_node_3490";"WOL_node_3491";"WOL_node_5353";"WOL_node_5806";"WOL_node_6311";"WOL_node_6432";"WOL_node_6498";"WOL_node_8750";"WOL_node_9064";"WOL_node_10114";"WOL_node_11543";"WOL_node_11888";"WOL_node_11906";"WOL_node_15432";"WOL_node_12722";"WOL_node_10373";"WOL_node_10706";"WOL_node_11328";"WOL_node_11600";"WOL_node_12271";"WOL_node_12351";"WOL_node_15437";"WOL_node_10108";"WOL_node_6436";"WOL_node_6475";"WOL_node_6490";"WOL_node_7118";"WOL_node_10962";"WOL_node_10970";"WOL_node_11003";"WOL_node_4659";"WOL_node_4922";"WOL_node_1934";"WOL_node_15326";"WOL_node_15327";"WOL_node_15328";"WOL_node_15332";"WOL_node_15341";"WOL_node_15347";"WOL_node_15351";"WOL_node_15389";"WOL_node_15456";"WOL_node_15458";"WOL_node_15663";"WOL_node_7000";"WOL_node_11854";"WOL_node_1041";"WOL_node_1079";"WOL_node_1140";"WOL_node_1233";"WOL_node_1272";"WOL_node_1275";"WOL_node_1471";"WOL_node_1848";"WOL_node_2503";"WOL_node_2978";"WOL_node_3294";"WOL_node_3345";"WOL_node_3396";"WOL_node_3818";"WOL_node_3868";"WOL_node_3909";"WOL_node_3911";"WOL_node_5627";"WOL_node_5802";"WOL_node_6005";"WOL_node_6923";"WOL_node_7162";"WOL_node_7166";"WOL_node_7234";"WOL_node_9175";"WOL_node_12456";"WOL_node_1585";"WOL_node_12637";"WOL_node_7540";"WOL_node_10184";"WOL_node_3408";"WOL_node_3726";"WOL_node_3907";"WOL_node_3910";"WOL_node_4043";"WOL_node_4854";"WOL_node_4928";"WOL_node_4935";"WOL_node_4952";"WOL_node_5380";"WOL_node_5407";"WOL_node_5408";"WOL_node_5425";"WOL_node_5783";"WOL_node_5795";"WOL_node_5862";"WOL_node_6022";"WOL_node_6127";"WOL_node_9363";"WOL_node_9621";"WOL_node_9742";"WOL_node_10118";"WOL_node_10172";"WOL_node_10593";"WOL_node_10699";"WOL_node_9052";"WOL_node_8031";"WOL_node_8624";"WOL_node_11031";"WOL_node_15435";"WOL_node_9426";"WOL_node_11546";"WOL_node_4237";"WOL_node_22";"WOL_node_59";"WOL_node_1277";"WOL_node_2064";"WOL_node_2424";"WOL_node_2968";"WOL_node_3636";"WOL_node_4673";"WOL_node_6193";"WOL_node_8863";"WOL_node_10102";"WOL_node_12329";"WOL_node_11611";"WOL_node_462";"WOL_node_479";"WOL_node_1232";"WOL_node_10874";"WOL_node_7490";"WOL_node_3819";"WOL_node_7125";"WOL_node_6522";"WOL_node_850";"WOL_node_1028";"WOL_node_1267";"WOL_node_1273";"WOL_node_1274";"WOL_node_1581";"WOL_node_1619";"WOL_node_1649";"WOL_node_2391";"WOL_node_3913";"WOL_node_5398";"WOL_node_5807";"WOL_node_6323";"WOL_node_6364";"WOL_node_6438";"WOL_node_6479";"WOL_node_6481";"WOL_node_6600";"WOL_node_6618";"WOL_node_6619";"WOL_node_6647";"WOL_node_6925";"WOL_node_308";"WOL_node_420";"WOL_node_456";"WOL_node_478";"WOL_node_138";"WOL_node_2262";"WOL_node_2959";"WOL_node_3915";"WOL_node_3950";"WOL_node_487";"WOL_node_1276";"WOL_node_10327";"WOL_node_7304";"WOL_node_8474";"WOL_node_10329";"WOL_node_10683";"WOL_node_10695";"WOL_node_10704";"WOL_node_10892";"WOL_node_11006";"WOL_node_15277";"WOL_node_12720";"WOL_node_3264";"WOL_node_3411";"WOL_node_3489";"WOL_node_3558";"WOL_node_3656";"WOL_node_4216";"WOL_node_5038";"WOL_node_5384";"WOL_node_5395";"WOL_node_5409";"WOL_node_5430";"WOL_node_5804";"WOL_node_5805";"WOL_node_5949";"WOL_node_7542";"WOL_node_8390";"WOL_node_8646";"WOL_node_10220";"WOL_node_10995";"WOL_node_11005";"WOL_node_12441";"WOL_node_12634";"WOL_node_15706";"WOL_node_10904";"WOL_node_10919";"WOL_node_10923";"WOL_node_10938";"WOL_node_10960";"WOL_node_10963";"WOL_node_10968";"WOL_node_10988";"WOL_node_11043";"WOL_node_11330";"WOL_node_11332";"WOL_node_11570";"WOL_node_11577";"WOL_node_11636";"WOL_node_11691";"WOL_node_11887";"WOL_node_11896";"WOL_node_12029";"WOL_node_12053";"WOL_node_15300";"WOL_node_15331";"WOL_node_3410";"WOL_node_69";"WOL_node_1040";"WOL_node_2158";"WOL_node_3018";"WOL_node_2874";"WOL_node_57";"WOL_node_229";"WOL_node_260";"WOL_node_792";"WOL_node_833";"WOL_node_2190";"WOL_node_2241";"WOL_node_2242";"WOL_node_2255";"WOL_node_2284";"WOL_node_2299";"WOL_node_2325";"WOL_node_2426";"WOL_node_2534";"WOL_node_2948";"WOL_node_2965";"WOL_node_2972";"WOL_node_3022";"WOL_node_3024";"WOL_node_3395";"WOL_node_7094";"WOL_node_7045";"WOL_node_7059";"WOL_node_12842";"WOL_node_4672";"WOL_node_3905";"WOL_node_4929";"WOL_node_15647";"WOL_node_8897";"WOL_node_5951";"WOL_node_1229";"WOL_node_1234";"WOL_node_1847";"WOL_node_5231";"WOL_node_5474";"WOL_node_7395";"WOL_node_10145";"WOL_node_10178";"WOL_node_10775";"WOL_node_12104";"WOL_node_5315";"WOL_node_1230";"WOL_node_1235";"WOL_node_4023";"WOL_node_4917";"WOL_node_132";"WOL_node_1280";"WOL_node_10191";"WOL_node_6312";"WOL_node_10117";"WOL_node_11576";"WOL_node_9644";"WOL_node_11372";"WOL_node_11639";"WOL_node_15324";"WOL_node_5652";"WOL_node_6017";"WOL_node_7732";"WOL_node_7855";"WOL_node_8065";"WOL_node_9351";"WOL_node_9645";"WOL_node_10594";"WOL_node_10872";"WOL_node_10873";"WOL_node_11351";"WOL_node_11569";"WOL_node_11865";"WOL_node_12728";"WOL_node_12732";"WOL_node_12844";"WOL_node_15337";"WOL_node_15344";"WOL_node_15390";"WOL_node_15422";"WOL_node_15431";"WOL_node_15438";"WOL_node_10348";"WOL_node_9080";"WOL_node_4930";"WOL_node_4931";"WOL_node_12535";"WOL_node_11327";"WOL_node_3753";"WOL_node_3908";"WOL_node_4758";"WOL_node_5307";"WOL_node_8473";"WOL_node_12719";"WOL_node_214";"WOL_node_1294";"WOL_node_1298";"WOL_node_1472";"WOL_node_1582";"WOL_node_1583";"WOL_node_3968";"WOL_node_1185";"WOL_node_1930";"WOL_node_3670";"WOL_node_7044";"WOL_node_7163";"WOL_node_7819";"WOL_node_10879";"WOL_node_6998";"WOL_node_11459";"WOL_node_11548";"WOL_node_11836";"WOL_node_1933";"WOL_node_4361";"WOL_node_9744";"WOL_node_11556";"WOL_node_213";"WOL_node_230";"WOL_node_790";"WOL_node_3906";"WOL_node_7144";"WOL_node_6933";"WOL_node_6997";"WOL_node_7161";"WOL_node_7164";"WOL_node_7165";"WOL_node_7189";"WOL_node_7191";"WOL_node_7233";"WOL_node_7753";"WOL_node_10198";"WOL_node_10221";"WOL_node_10116";"WOL_node_11496";"WOL_node_11497";"WOL_node_11498";"WOL_node_11329";"WOL_node_1075";"WOL_node_1223";"WOL_node_1252";"WOL_node_3671";"WOL_node_5444";"WOL_node_10036";"WOL_node_9011";"WOL_node_9065";"WOL_node_10112";"WOL_node_10113";"WOL_node_11615";"WOL_node_11638";"WOL_node_12382";"WOL_node_12636";"WOL_node_1584";"WOL_node_1180";"WOL_node_1217";"WOL_node_1224";"WOL_node_1248";"WOL_node_1269";"WOL_node_4677";"WOL_node_6015";"WOL_node_6141";"WOL_node_6155";"WOL_node_6194";"WOL_node_8077";"WOL_node_9320";"WOL_node_9646";"WOL_node_5811";"WOL_node_10051";"WOL_node_10948";"WOL_node_10999";"WOL_node_11035";"WOL_node_11119";"WOL_node_12028";"WOL_node_9752";"WOL_node_11445";"WOL_node_12429";"WOL_node_4773";"WOL_node_4679";"WOL_node_9704";"WOL_node_11039";"WOL_node_4958";"WOL_node_5436";"WOL_node_9509";"WOL_node_10100";"WOL_node_10964";"WOL_node_11041";"WOL_node_11049";"WOL_node_9923";"WOL_node_8236";"WOL_node_8240";"WOL_node_10592";"WOL_node_10668";"WOL_node_10682";"WOL_node_11490";"WOL_node_11641";"WOL_node_5405";"WOL_node_10107";"WOL_node_9427";"WOL_node_4678";"WOL_node_10961";"WOL_node_11646";"WOL_node_12721";"WOL_node_2058";"WOL_node_8030";"WOL_node_8076";"WOL_node_10011";"WOL_node_1082";"WOL_node_10177";"WOL_node_11465";"WOL_node_10545";"WOL_node_11495";"WOL_node_11640";"WOL_node_11889";"WOL_node_12455";"WOL_node_11643";"WOL_node_4444";"WOL_node_5810";"WOL_node_11645";"WOL_node_5530";"WOL_node_5564";"WOL_node_5809";"WOL_node_11488";"WOL_node_3890";"WOL_node_5244";"WOL_node_3594";"WOL_node_5246";"WOL_node_9510";"WOL_node_10490";"WOL_node_9745";"WOL_node_4670";"WOL_node_9759"
"WOL_node_1736";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_1707";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_2016";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_2770";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_3058";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_3222";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_4719";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_4724";0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_7382";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WOL_node_8104";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
