"network_id";"original_id";"study_common";"network_db";"network_year";"network_lat";"network_lon";"network_interaction";"network_main_animal_taxa";"network_main_animal_taxa_2";"network_richness";"network_topology_type";"habitat_type";"tavg";"tmax";"tmin";"prec";"bio_01";"bio_02";"bio_03";"bio_04";"bio_05";"bio_06";"bio_07";"bio_08";"bio_09";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"human_footprint_1993";"human_footprint_2009";"network_sampling_intensity"
"gateway_170";"BP1";"Mendonca et al. (2018)";"gateway";NA;-23,524249;-45,166796;"food web";"Invertebrates";"Invertebrates";28;"unipartite";"Marine unspecified";21,7999999523162;25,8723077443929;18,3315932693061;167,753593397735;21,812916946411;8,79750032424924;53,285871887207;246,343203735352;29,6300003051757;13,1200003623962;16,5099998474121;24,6583332061767;18,8433341979979;24,9249996185302;18,8433341979979;2450,3;312;93,9000000000004;42,6662158966067;923,100000000004;292;907,400000000003;292;11,8665341600486;19,1485046160752;0,515831243087339
"gateway_172";"BP3";"Mendonca et al. (2018)";"gateway";NA;-23,523881;-45,166716;"food web";"Invertebrates";"Invertebrates";22;"unipartite";"Marine unspecified";21,7999999523162;25,8723077443929;18,3315932693061;167,753593397735;21,812916946411;8,79750032424924;53,285871887207;246,343203735352;29,6300003051757;13,1200003623962;16,5099998474121;24,6583332061767;18,8433341979979;24,9249996185302;18,8433341979979;2450,3;312;93,9000000000004;42,6662158966067;923,100000000004;292;907,400000000003;292;11,8665341600486;19,1485046160752;0,521749194749951
"gateway_175";"CGP3";"Mendonca et al. (2018)";"gateway";NA;-23,825912;-45,421779;"food web";"Invertebrates";"Invertebrates";31;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35,3077453426469;37,3077453426469;0,399922352712071
"gateway_176";"CR1P1";"Mendonca et al. (2018)";"gateway";NA;38,709952;-9,485974;"food web";"Invertebrates";"Invertebrates";63;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,425878561352421
"gateway_177";"CR1P2";"Mendonca et al. (2018)";"gateway";NA;38,710015;-9,485945;"food web";"Invertebrates";"Invertebrates";60;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,429012119102844
"gateway_178";"CR1P3";"Mendonca et al. (2018)";"gateway";NA;38,709936;-9,486042;"food web";"Invertebrates";"Invertebrates";42;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,497596665132342
"gateway_179";"CR1P4";"Mendonca et al. (2018)";"gateway";NA;38,709946;-9,486071;"food web";"Invertebrates";"Invertebrates";40;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,48935018292892
"gateway_180";"CR2P1";"Mendonca et al. (2018)";"gateway";NA;38,710621;-9,486132;"food web";"Invertebrates";"Invertebrates";48;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,505103909072508
"gateway_181";"CR2P2";"Mendonca et al. (2018)";"gateway";NA;38,71063;-9,486068;"food web";"Invertebrates";"Invertebrates";55;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,427381607886547
"gateway_182";"CR2P3";"Mendonca et al. (2018)";"gateway";NA;38,71067;-9,485978;"food web";"Invertebrates";"Invertebrates";39;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,501076427510711
"gateway_183";"CR2P4";"Mendonca et al. (2018)";"gateway";NA;38,710653;-9,485925;"food web";"Invertebrates";"Invertebrates";35;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,403380115079288
"gateway_184";"F1P1";"Mendonca et al. (2018)";"gateway";NA;-25,969864;32,991403;"food web";"Invertebrates";"Invertebrates";54;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,455116172038452
"gateway_185";"F1P2";"Mendonca et al. (2018)";"gateway";NA;-25,969947;32,991658;"food web";"Invertebrates";"Invertebrates";48;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,554120009084981
"gateway_186";"F1P3";"Mendonca et al. (2018)";"gateway";NA;-25,970258;32,992506;"food web";"Invertebrates";"Invertebrates";47;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,471644971977691
"gateway_187";"F1P4";"Mendonca et al. (2018)";"gateway";NA;-25,970464;32,992661;"food web";"Invertebrates";"Invertebrates";49;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,506039908395463
"gateway_188";"F2P1";"Mendonca et al. (2018)";"gateway";NA;-25,971056;32,993669;"food web";"Invertebrates";"Invertebrates";58;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,47388369546105
"gateway_189";"F2P2";"Mendonca et al. (2018)";"gateway";NA;-25,971186;32,993579;"food web";"Invertebrates";"Invertebrates";45;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,461622397740012
"gateway_190";"F2P3";"Mendonca et al. (2018)";"gateway";NA;-25,971569;32,993542;"food web";"Invertebrates";"Invertebrates";53;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,459833383801683
"gateway_191";"F2P4";"Mendonca et al. (2018)";"gateway";NA;-25,971744;32,99355;"food web";"Invertebrates";"Invertebrates";52;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,409846137238294
"gateway_193";"FXAP1";"Mendonca et al. (2018)";"gateway";NA;-3,2116634;-39,26622;"food web";"Invertebrates";"Invertebrates";46;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,604470524826989
"gateway_194";"FXAP2";"Mendonca et al. (2018)";"gateway";NA;-3,216738;-39,266191;"food web";"Invertebrates";"Invertebrates";45;"unipartite";"Marine unspecified";27,00583319664;31,0689102136172;23,5046246628185;95,838624538204;26,9950008392334;8,82499980926514;81,7129669189453;52,3358032226569;32,2999992370605;21,5;10,7999992370605;26,783332824707;27,2999992370605;27,6333332061768;26,3300004959106;1355,99999999998;330,499999999997;5;102,687826538087;835,799999999994;18,799999999999;136,599999999998;190,899999999994;6,71284475953054;12,8042612856987;0,571898303173678
"gateway_195";"FXAP3";"Mendonca et al. (2018)";"gateway";NA;-3,216667;-39,26613;"food web";"Invertebrates";"Invertebrates";36;"unipartite";"Marine unspecified";27,00583319664;31,0689102136172;23,5046246628185;95,838624538204;26,9950008392334;8,82499980926514;81,7129669189453;52,3358032226569;32,2999992370605;21,5;10,7999992370605;26,783332824707;27,2999992370605;27,6333332061768;26,3300004959106;1355,99999999998;330,499999999997;5;102,687826538087;835,799999999994;18,799999999999;136,599999999998;190,899999999994;6,71284475953054;12,8042612856987;0,613849814044851
"gateway_196";"FXAP4";"Mendonca et al. (2018)";"gateway";NA;-3,216639;-39,266168;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";27,00583319664;31,0689102136172;23,5046246628185;95,838624538204;26,9950008392334;8,82499980926514;81,7129669189453;52,3358032226569;32,2999992370605;21,5;10,7999992370605;26,783332824707;27,2999992370605;27,6333332061768;26,3300004959106;1355,99999999998;330,499999999997;5;102,687826538087;835,799999999994;18,799999999999;136,599999999998;190,899999999994;6,71284475953054;12,8042612856987;0,620517164344821
"gateway_197";"FXBP1";"Mendonca et al. (2018)";"gateway";NA;-3,217707;-39,268045;"food web";"Invertebrates";"Invertebrates";31;"unipartite";"Marine unspecified";27,00583319664;31,0689102136172;23,5046246628185;95,838624538204;26,9950008392334;8,82499980926514;81,7129669189453;52,3358032226569;32,2999992370605;21,5;10,7999992370605;26,783332824707;27,2999992370605;27,6333332061768;26,3300004959106;1355,99999999998;330,499999999997;5;102,687826538087;835,799999999994;18,799999999999;136,599999999998;190,899999999994;6,71284475953054;12,8042612856987;0,681909084849293
"gateway_199";"FXBP3";"Mendonca et al. (2018)";"gateway";NA;-3,217815;-39,268296;"food web";"Invertebrates";"Invertebrates";48;"unipartite";"Marine unspecified";27,00583319664;31,0689102136172;23,5046246628185;95,838624538204;26,9950008392334;8,82499980926514;81,7129669189453;52,3358032226569;32,2999992370605;21,5;10,7999992370605;26,783332824707;27,2999992370605;27,6333332061768;26,3300004959106;1355,99999999998;330,499999999997;5;102,687826538087;835,799999999994;18,799999999999;136,599999999998;190,899999999994;6,71284475953054;12,8042612856987;0,59603956067927
"gateway_200";"FXBP4";"Mendonca et al. (2018)";"gateway";NA;-3,217817;-39,26822;"food web";"Invertebrates";"Invertebrates";49;"unipartite";"Marine unspecified";27,00583319664;31,0689102136172;23,5046246628185;95,838624538204;26,9950008392334;8,82499980926514;81,7129669189453;52,3358032226569;32,2999992370605;21,5;10,7999992370605;26,783332824707;27,2999992370605;27,6333332061768;26,3300004959106;1355,99999999998;330,499999999997;5;102,687826538087;835,799999999994;18,799999999999;136,599999999998;190,899999999994;6,71284475953054;12,8042612856987;0,584752497960434
"gateway_201";"GJAP1";"Mendonca et al. (2018)";"gateway";NA;-3,23754;-39,230439;"food web";"Invertebrates";"Invertebrates";31;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,710372880696912
"gateway_202";"GJAP2";"Mendonca et al. (2018)";"gateway";NA;-3,237669;-39,230434;"food web";"Invertebrates";"Invertebrates";30;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,55167728436737
"gateway_203";"GJAP3";"Mendonca et al. (2018)";"gateway";NA;-3,237576;-39,230841;"food web";"Invertebrates";"Invertebrates";23;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,627427412830393
"gateway_204";"GJAP4";"Mendonca et al. (2018)";"gateway";NA;-3,23772;-39,230302;"food web";"Invertebrates";"Invertebrates";25;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,548360557206024
"gateway_205";"GJBP1";"Mendonca et al. (2018)";"gateway";NA;-3,239132;-39,228635;"food web";"Invertebrates";"Invertebrates";40;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,648930744464393
"gateway_206";"GJBP2";"Mendonca et al. (2018)";"gateway";NA;-3,2391122;-39,228463;"food web";"Invertebrates";"Invertebrates";33;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,703511908986047
"gateway_207";"GJBP3";"Mendonca et al. (2018)";"gateway";NA;-3,239011;-39,228519;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";26,9750831317902;31,0315446802286;23,5046163289625;92,0854162760656;26,9788743400574;8,78141618728637;81,5140501403808;53,8353797531127;32,2699996948242;21,4969999885559;10,7729997062683;26,7768329238891;27,2884994125366;27,6506662750244;26,2939993286133;1299,77;320;4,03000000000017;105,143211212158;813,71;15,4900000000002;129,79;170,910000000001;9,29672813415527;10,2967281341553;0,658652814016432
"gateway_209";"L1P1";"Mendonca et al. (2018)";"gateway";NA;39,286564;-9,340457;"food web";"Invertebrates";"Invertebrates";60;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,445777914120864
"gateway_210";"L1P2";"Mendonca et al. (2018)";"gateway";NA;39,286564;-9,340603;"food web";"Invertebrates";"Invertebrates";42;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,485362671697075
"gateway_211";"L1P3";"Mendonca et al. (2018)";"gateway";NA;39,286584;-9,340573;"food web";"Invertebrates";"Invertebrates";48;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,494962088115524
"gateway_212";"L1P4";"Mendonca et al. (2018)";"gateway";NA;39,286595;-9,340555;"food web";"Invertebrates";"Invertebrates";44;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,537937997707254
"gateway_213";"L2P1";"Mendonca et al. (2018)";"gateway";NA;39,286558;-9,339798;"food web";"Invertebrates";"Invertebrates";47;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,465620197179719
"gateway_214";"L2P2";"Mendonca et al. (2018)";"gateway";NA;39,286575;-9,339799;"food web";"Invertebrates";"Invertebrates";58;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,482778350177923
"gateway_215";"L2P3";"Mendonca et al. (2018)";"gateway";NA;39,286569;-9,339838;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,462910049886276
"gateway_216";"L2P4";"Mendonca et al. (2018)";"gateway";NA;39,286623;-9,33968;"food web";"Invertebrates";"Invertebrates";39;"unipartite";"Marine unspecified";15,5183333953222;17,9721795418324;13,4250366887767;44,0877033083953;15,5241669654846;5,30500011444091;40,8076923370361;279,840106201172;22;9;13;12,935000038147;18,6566661834717;19,056665802002;12,2016671180725;614,399999999998;92,2999999999998;6;60,4703002929689;267,6;33;39,2999999999997;251,3;17,43592224615;30,8918576674575;0,504878164297401
"gateway_217";"L3P1";"Mendonca et al. (2018)";"gateway";NA;39,241002;-9,343516;"food web";"Invertebrates";"Invertebrates";33;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,641512635525179
"gateway_218";"L3P2";"Mendonca et al. (2018)";"gateway";NA;39,240973;-9,343491;"food web";"Invertebrates";"Invertebrates";23;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,645497224367903
"gateway_219";"L3P3";"Mendonca et al. (2018)";"gateway";NA;39,241035;-9,343438;"food web";"Invertebrates";"Invertebrates";54;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,496007388854758
"gateway_220";"L3P4";"Mendonca et al. (2018)";"gateway";NA;39,241023;-9,343384;"food web";"Invertebrates";"Invertebrates";50;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,446372176889142
"gateway_221";"L4P1";"Mendonca et al. (2018)";"gateway";NA;39,241695;-9,343066;"food web";"Invertebrates";"Invertebrates";57;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,471939903724269
"gateway_222";"L4P2";"Mendonca et al. (2018)";"gateway";NA;39,241695;-9,343151;"food web";"Invertebrates";"Invertebrates";56;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,477676253517592
"gateway_223";"L4P3";"Mendonca et al. (2018)";"gateway";NA;39,241812;-9,343242;"food web";"Invertebrates";"Invertebrates";41;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,46835332678404
"gateway_224";"L4P4";"Mendonca et al. (2018)";"gateway";NA;39,241808;-9,343138;"food web";"Invertebrates";"Invertebrates";43;"unipartite";"Marine unspecified";15,5241667350133;18,1018589942883;13,3047160322413;44,8353827841027;15,5183333396912;5,59666681289671;40,7329875946045;293,700711059569;22,469999885559;8,72999992370609;13,739999961853;12,753333568573;18,839999961853;19,2450000762939;12,0199999809265;625,599999999997;95,6999999999997;6;61,1576576232911;274,399999999999;33;39,6999999999997;258,099999999999;16,1069580221626;26,7796189927295;0,481400074518099
"gateway_225";"MBP1";"Mendonca et al. (2018)";"gateway";NA;50,357325;-4,127006;"food web";"Invertebrates";"Invertebrates";34;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,2694640355345;41,2694640355345;0,489852383012329
"gateway_227";"MBP3";"Mendonca et al. (2018)";"gateway";NA;50,358082;-4,12809;"food web";"Invertebrates";"Invertebrates";37;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,2694640355345;41,2694640355345;0,667612964753584
"gateway_228";"MBP4";"Mendonca et al. (2018)";"gateway";NA;50,358041;-4,12802;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,2694640355345;41,2694640355345;0,569209978830308
"gateway_229";"PC1P1";"Mendonca et al. (2018)";"gateway";NA;32,775718;-16,826017;"food web";"Ectotherm Vertebrates";"Vertebrates";22;"unipartite";"Marine unspecified";17,3833332061768;19,4525639460637;15,6025642457899;44,162564093202;17,3791675567627;4,49166631698608;41,5895004272461;240,855117797852;23,1000003814697;12,3000001907349;10,8000001907349;16,0833339691162;19,6166667938232;20,5166664123535;14,7333335876465;610;102;4;65,3769760131836;274;22;58;215;21,9773040991175;31,1567044844825;0,600751409186111
"gateway_230";"PC1P2";"Mendonca et al. (2018)";"gateway";NA;32,775723;-16,826053;"food web";"Invertebrates";"Invertebrates";21;"unipartite";"Marine unspecified";17,3833332061768;19,4525639460637;15,6025642457899;44,162564093202;17,3791675567627;4,49166631698608;41,5895004272461;240,855117797852;23,1000003814697;12,3000001907349;10,8000001907349;16,0833339691162;19,6166667938232;20,5166664123535;14,7333335876465;610;102;4;65,3769760131836;274;22;58;215;21,9773040991175;31,1567044844825;0,604217978116644
"gateway_231";"PC1P3";"Mendonca et al. (2018)";"gateway";NA;32,775719;-16,825975;"food web";"Invertebrates";"Invertebrates";25;"unipartite";"Marine unspecified";17,3833332061768;19,4525639460637;15,6025642457899;44,162564093202;17,3791675567627;4,49166631698608;41,5895004272461;240,855117797852;23,1000003814697;12,3000001907349;10,8000001907349;16,0833339691162;19,6166667938232;20,5166664123535;14,7333335876465;610;102;4;65,3769760131836;274;22;58;215;21,9773040991175;31,1567044844825;0,538381902058165
"gateway_234";"PC2P2";"Mendonca et al. (2018)";"gateway";NA;32,775963;-16,825893;"food web";"Invertebrates";"Invertebrates";31;"unipartite";"Marine unspecified";17,3833332061768;19,4525639460637;15,6025642457899;44,162564093202;17,3791675567627;4,49166631698608;41,5895004272461;240,855117797852;23,1000003814697;12,3000001907349;10,8000001907349;16,0833339691162;19,6166667938232;20,5166664123535;14,7333335876465;610;102;4;65,3769760131836;274;22;58;215;21,9773040991175;31,1567044844825;0,56775375150176
"gateway_239";"PGSBP2";"Mendonca et al. (2018)";"gateway";NA;-23,824949;-45,4131;"food web";"Invertebrates";"Invertebrates";29;"unipartite";"Marine unspecified";21,8441665490468;25,5757051602388;18,6457052092849;153,837705127904;21,844167137146;8,08499975204466;50,8490558624267;251,976016235353;29,3999996185303;13,5;15,8999996185303;25;18,7866662979126;25;18,7866662979126;2241,49999999999;288,299999999997;86;37,7567916870116;805,699999999994;285,199999999998;805,699999999994;285,199999999998;33,8761745619913;35,8761745619913;0,431011311902765
"gateway_241";"PGUBP2";"Mendonca et al. (2018)";"gateway";NA;-23,466831;-45,060127;"food web";"Invertebrates";"Invertebrates";20;"unipartite";"Marine unspecified";22,2091667016347;26,453012802662;18,5872986545493;170,236631877256;22,218332862854;9,17666654586792;54,0758514404297;246,525354003906;30,2699996948242;13,3000001907349;16,9700004577637;25,0700002670288;19,2633331298828;25,3250001907349;19,2633331298828;2486,3;316,2;94,6;42,2619625091553;929,9;299,6;922,3;299,6;26,5222096798415;30,5586279531642;0,55097316501934
"gateway_242";"PGUBP3";"Mendonca et al. (2018)";"gateway";NA;-23,466854;-45,060104;"food web";"Invertebrates";"Invertebrates";21;"unipartite";"Marine unspecified";22,2091667016347;26,453012802662;18,5872986545493;170,236631877256;22,218332862854;9,17666654586792;54,0758514404297;246,525354003906;30,2699996948242;13,3000001907349;16,9700004577637;25,0700002670288;19,2633331298828;25,3250001907349;19,2633331298828;2486,3;316,2;94,6;42,2619625091553;929,9;299,6;922,3;299,6;26,5222096798415;30,5586279531642;0,571771874896866
