"null_model";"network_id";"network_interaction";"network_topology_type";"metric";"value";"z_score_full"
"connectance";"WOL_065";"pollination";"bipartite";"richness";72;0
"degdist_hard";"WOL_065";"pollination";"bipartite";"richness";72;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"richness";72;0
"connectance";"WOL_065";"pollination";"bipartite";"connectance";0,0946843853820598;0
"degdist_hard";"WOL_065";"pollination";"bipartite";"connectance";0,0946843853820598;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"connectance";0,0946843853820598;0,0556088292508229
"connectance";"WOL_065";"pollination";"bipartite";"degree.shannon";3,94153921993149;-15,5655724457924
"degdist_hard";"WOL_065";"pollination";"bipartite";"degree.shannon";3,94153921993149;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"degree.shannon";3,94153921993149;3,1849775035376
"connectance";"WOL_065";"pollination";"bipartite";"degree.mean";3,16666666666667;0
"degdist_hard";"WOL_065";"pollination";"bipartite";"degree.mean";3,16666666666667;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"degree.mean";3,16666666666667;0,0556088292508384
"connectance";"WOL_065";"pollination";"bipartite";"degree.sd";3,05812241024723;14,4197440005931
"degdist_hard";"WOL_065";"pollination";"bipartite";"degree.sd";3,05812241024723;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"degree.sd";3,05812241024723;-1,20176321530889
"connectance";"WOL_065";"pollination";"bipartite";"degree.skewness";2,575658034487;5,90563438679811
"degdist_hard";"WOL_065";"pollination";"bipartite";"degree.skewness";2,575658034487;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"degree.skewness";2,575658034487;0,990829455625468
"connectance";"WOL_065";"pollination";"bipartite";"degree.kurtosis";11,1165535636522;6,70385454044329
"degdist_hard";"WOL_065";"pollination";"bipartite";"degree.kurtosis";11,1165535636522;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"degree.kurtosis";11,1165535636522;0,736254775729871
"connectance";"WOL_065";"pollination";"bipartite";"modularity.betweenness";0,544321329639889;1,27950604525337
"degdist_hard";"WOL_065";"pollination";"bipartite";"modularity.betweenness";0,544321329639889;2,95993207103157
"degdist_soft";"WOL_065";"pollination";"bipartite";"modularity.betweenness";0,544321329639889;4,53974883059566
"connectance";"WOL_065";"pollination";"bipartite";"modularity.infomap";0,540974145891043;0,938266326924145
"degdist_hard";"WOL_065";"pollination";"bipartite";"modularity.infomap";0,540974145891043;2,69404376247801
"degdist_soft";"WOL_065";"pollination";"bipartite";"modularity.infomap";0,540974145891043;2,0924562068523
"connectance";"WOL_065";"pollination";"bipartite";"nestedness";15,7312015715377;18,1221511955418
"degdist_hard";"WOL_065";"pollination";"bipartite";"nestedness";15,7312015715377;-2,32986240577673
"degdist_soft";"WOL_065";"pollination";"bipartite";"nestedness";15,7312015715377;0,349917203946733
"connectance";"WOL_065";"pollination";"bipartite";"centrality.degree";0,214889336016097;10,5897206426048
"degdist_hard";"WOL_065";"pollination";"bipartite";"centrality.degree";0,214889336016097;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"centrality.degree";0,214889336016097;-0,0990964309142198
"connectance";"WOL_065";"pollination";"bipartite";"centrality.eigen";0,493975412393248;2,09050210005398
"degdist_hard";"WOL_065";"pollination";"bipartite";"centrality.eigen";0,493975412393248;2,00857184994533
"degdist_soft";"WOL_065";"pollination";"bipartite";"centrality.eigen";0,493975412393248;-0,84249996421896
"connectance";"WOL_065";"pollination";"bipartite";"interaction.overlap";0,190447571389575;22,1281787606973
"degdist_hard";"WOL_065";"pollination";"bipartite";"interaction.overlap";0,190447571389575;2,49610190439947
"degdist_soft";"WOL_065";"pollination";"bipartite";"interaction.overlap";0,190447571389575;-1,01256204789159
"connectance";"WOL_065";"pollination";"bipartite";"link.density";3,16666666666667;0
"degdist_hard";"WOL_065";"pollination";"bipartite";"link.density";3,16666666666667;0
"degdist_soft";"WOL_065";"pollination";"bipartite";"link.density";3,16666666666667;0,0556088292508384
"connectance";"WOL_066";"pollination";"bipartite";"richness";74;0
"degdist_hard";"WOL_066";"pollination";"bipartite";"richness";74;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"richness";74;0
"connectance";"WOL_066";"pollination";"bipartite";"connectance";0,112403100775194;0
"degdist_hard";"WOL_066";"pollination";"bipartite";"connectance";0,112403100775194;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"connectance";0,112403100775194;-0,0248165389754906
"connectance";"WOL_066";"pollination";"bipartite";"degree.shannon";3,91223501960354;-21,5674757053361
"degdist_hard";"WOL_066";"pollination";"bipartite";"degree.shannon";3,91223501960354;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"degree.shannon";3,91223501960354;2,97884755652546
"connectance";"WOL_066";"pollination";"bipartite";"degree.mean";3,91891891891892;0
"degdist_hard";"WOL_066";"pollination";"bipartite";"degree.mean";3,91891891891892;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"degree.mean";3,91891891891892;-0,0248165389755131
"connectance";"WOL_066";"pollination";"bipartite";"degree.sd";4,00259079370212;17,1297010954571
"degdist_hard";"WOL_066";"pollination";"bipartite";"degree.sd";4,00259079370212;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"degree.sd";4,00259079370212;-1,23378825550315
"connectance";"WOL_066";"pollination";"bipartite";"degree.skewness";2,27440855295451;5,78372946984429
"degdist_hard";"WOL_066";"pollination";"bipartite";"degree.skewness";2,27440855295451;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"degree.skewness";2,27440855295451;0,893714481687446
"connectance";"WOL_066";"pollination";"bipartite";"degree.kurtosis";9,3304622787743;7,52057172124337
"degdist_hard";"WOL_066";"pollination";"bipartite";"degree.kurtosis";9,3304622787743;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"degree.kurtosis";9,3304622787743;0,681650007079735
"connectance";"WOL_066";"pollination";"bipartite";"modularity.betweenness";0,387609988109394;-3,51712515846624
"degdist_hard";"WOL_066";"pollination";"bipartite";"modularity.betweenness";0,387609988109394;0,816129682486475
"degdist_soft";"WOL_066";"pollination";"bipartite";"modularity.betweenness";0,387609988109394;2,01488328507535
"connectance";"WOL_066";"pollination";"bipartite";"modularity.infomap";0,360499405469679;-8,57028269435893
"degdist_hard";"WOL_066";"pollination";"bipartite";"modularity.infomap";0,360499405469679;0,262862967642737
"degdist_soft";"WOL_066";"pollination";"bipartite";"modularity.infomap";0,360499405469679;2,25857089256835
"connectance";"WOL_066";"pollination";"bipartite";"nestedness";25,1159326378625;26,002794159909
"degdist_hard";"WOL_066";"pollination";"bipartite";"nestedness";25,1159326378625;-3,12250349491996
"degdist_soft";"WOL_066";"pollination";"bipartite";"nestedness";25,1159326378625;0,641223659992858
"connectance";"WOL_066";"pollination";"bipartite";"centrality.degree";0,268645357686454;13,7846607811812
"degdist_hard";"WOL_066";"pollination";"bipartite";"centrality.degree";0,268645357686454;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"centrality.degree";0,268645357686454;0,103614685269487
"connectance";"WOL_066";"pollination";"bipartite";"centrality.eigen";0,514671085886175;5,74019710563183
"degdist_hard";"WOL_066";"pollination";"bipartite";"centrality.eigen";0,514671085886175;1,68578105945964
"degdist_soft";"WOL_066";"pollination";"bipartite";"centrality.eigen";0,514671085886175;0,66886788855336
"connectance";"WOL_066";"pollination";"bipartite";"interaction.overlap";0,183676386924763;14,7884050750393
"degdist_hard";"WOL_066";"pollination";"bipartite";"interaction.overlap";0,183676386924763;-2,5527335488278
"degdist_soft";"WOL_066";"pollination";"bipartite";"interaction.overlap";0,183676386924763;-2,98237669415071
"connectance";"WOL_066";"pollination";"bipartite";"link.density";3,91891891891892;0
"degdist_hard";"WOL_066";"pollination";"bipartite";"link.density";3,91891891891892;0
"degdist_soft";"WOL_066";"pollination";"bipartite";"link.density";3,91891891891892;-0,0248165389755131
"connectance";"WOL_069";"pollination";"bipartite";"richness";719;0
"degdist_hard";"WOL_069";"pollination";"bipartite";"richness";719;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"richness";719;0
"connectance";"WOL_069";"pollination";"bipartite";"connectance";0,0169476205540742;0
"degdist_hard";"WOL_069";"pollination";"bipartite";"connectance";0,0169476205540742;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"connectance";0,0169476205540742;-0,0493614041873986
"connectance";"WOL_069";"pollination";"bipartite";"degree.shannon";5,75047318725967;-120,869171153449
"degdist_hard";"WOL_069";"pollination";"bipartite";"degree.shannon";5,75047318725967;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"degree.shannon";5,75047318725967;9,26046670799166
"connectance";"WOL_069";"pollination";"bipartite";"degree.mean";3,12934631432545;0
"degdist_hard";"WOL_069";"pollination";"bipartite";"degree.mean";3,12934631432545;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"degree.mean";3,12934631432545;-0,0493614041874042
"connectance";"WOL_069";"pollination";"bipartite";"degree.sd";6,59798344232899;126,321857016945
"degdist_hard";"WOL_069";"pollination";"bipartite";"degree.sd";6,59798344232899;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"degree.sd";6,59798344232899;-0,949812999116167
"connectance";"WOL_069";"pollination";"bipartite";"degree.skewness";7,52264648175988;74,8709143197813
"degdist_hard";"WOL_069";"pollination";"bipartite";"degree.skewness";7,52264648175988;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"degree.skewness";7,52264648175988;0,587848282825814
"connectance";"WOL_069";"pollination";"bipartite";"degree.kurtosis";86,7565499926604;164,489266369744
"degdist_hard";"WOL_069";"pollination";"bipartite";"degree.kurtosis";86,7565499926604;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"degree.kurtosis";86,7565499926604;0,399367870210316
"degdist_soft";"WOL_069";"pollination";"bipartite";"modularity.betweenness";0,610346666666667;11,8058640852133
"connectance";"WOL_069";"pollination";"bipartite";"modularity.infomap";0,562128197530864;-0,930101412812901
"degdist_hard";"WOL_069";"pollination";"bipartite";"modularity.infomap";0,562128197530864;0,170859331657724
"degdist_soft";"WOL_069";"pollination";"bipartite";"modularity.infomap";0,562128197530864;12,8758782184716
"connectance";"WOL_069";"pollination";"bipartite";"nestedness";4,36834644216306;82,8132929511104
"degdist_hard";"WOL_069";"pollination";"bipartite";"nestedness";4,36834644216306;-2,63961218981965
"degdist_soft";"WOL_069";"pollination";"bipartite";"nestedness";4,36834644216306;4,3053714188169
"connectance";"WOL_069";"pollination";"bipartite";"centrality.degree";0,136690326064576;58,2979987871299
"degdist_hard";"WOL_069";"pollination";"bipartite";"centrality.degree";0,136690326064576;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"centrality.degree";0,136690326064576;-0,137618771939659
"connectance";"WOL_069";"pollination";"bipartite";"centrality.eigen";0,630314086728532;11,8804847046668
"degdist_hard";"WOL_069";"pollination";"bipartite";"centrality.eigen";0,630314086728532;-2,09106055017221
"degdist_soft";"WOL_069";"pollination";"bipartite";"centrality.eigen";0,630314086728532;-3,11752419294958
"connectance";"WOL_069";"pollination";"bipartite";"interaction.overlap";0,0419769759858509;129,317189277124
"degdist_hard";"WOL_069";"pollination";"bipartite";"interaction.overlap";0,0419769759858509;3,70123488324821
"degdist_soft";"WOL_069";"pollination";"bipartite";"interaction.overlap";0,0419769759858509;-5,33001307263169
"connectance";"WOL_069";"pollination";"bipartite";"link.density";3,12934631432545;0
"degdist_hard";"WOL_069";"pollination";"bipartite";"link.density";3,12934631432545;0
"degdist_soft";"WOL_069";"pollination";"bipartite";"link.density";3,12934631432545;-0,0493614041874042
"connectance";"WOL_070";"pollination";"bipartite";"richness";43;0
"degdist_hard";"WOL_070";"pollination";"bipartite";"richness";43;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"richness";43;0
"connectance";"WOL_070";"pollination";"bipartite";"connectance";0,151442307692308;0
"degdist_hard";"WOL_070";"pollination";"bipartite";"connectance";0,151442307692308;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"connectance";0,151442307692308;0,0144093134640814
"connectance";"WOL_070";"pollination";"bipartite";"degree.shannon";3,40372370513376;-12,1280892432918
"degdist_hard";"WOL_070";"pollination";"bipartite";"degree.shannon";3,40372370513376;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"degree.shannon";3,40372370513376;2,4519710273518
"connectance";"WOL_070";"pollination";"bipartite";"degree.mean";2,93023255813953;0
"degdist_hard";"WOL_070";"pollination";"bipartite";"degree.mean";2,93023255813953;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"degree.mean";2,93023255813953;0,0144093134640425
"connectance";"WOL_070";"pollination";"bipartite";"degree.sd";2,82333262076684;10,3019189723182
"degdist_hard";"WOL_070";"pollination";"bipartite";"degree.sd";2,82333262076684;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"degree.sd";2,82333262076684;-1,13474050351466
"connectance";"WOL_070";"pollination";"bipartite";"degree.skewness";1,92158532717121;3,5563087234079
"degdist_hard";"WOL_070";"pollination";"bipartite";"degree.skewness";1,92158532717121;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"degree.skewness";1,92158532717121;0,549287794286785
"connectance";"WOL_070";"pollination";"bipartite";"degree.kurtosis";7,00146217408883;3,04834152903128
"degdist_hard";"WOL_070";"pollination";"bipartite";"degree.kurtosis";7,00146217408883;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"degree.kurtosis";7,00146217408883;0,31537804006754
"connectance";"WOL_070";"pollination";"bipartite";"modularity.betweenness";0,451877047115142;-1,98713366218514
"degdist_hard";"WOL_070";"pollination";"bipartite";"modularity.betweenness";0,451877047115142;0,177449587485056
"degdist_soft";"WOL_070";"pollination";"bipartite";"modularity.betweenness";0,451877047115142;2,10780070416106
"connectance";"WOL_070";"pollination";"bipartite";"modularity.infomap";0,454144620811287;-2,8603452817764
"degdist_hard";"WOL_070";"pollination";"bipartite";"modularity.infomap";0,454144620811287;0,134969242364677
"degdist_soft";"WOL_070";"pollination";"bipartite";"modularity.infomap";0,454144620811287;1,8467989654148
"connectance";"WOL_070";"pollination";"bipartite";"nestedness";24,1467823571945;13,4715345692455
"degdist_hard";"WOL_070";"pollination";"bipartite";"nestedness";24,1467823571945;0,375279764900491
"degdist_soft";"WOL_070";"pollination";"bipartite";"nestedness";24,1467823571945;0,885528173602158
"connectance";"WOL_070";"pollination";"bipartite";"centrality.degree";0,276422764227642;7,56243369107271
"degdist_hard";"WOL_070";"pollination";"bipartite";"centrality.degree";0,276422764227642;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"centrality.degree";0,276422764227642;-0,0963651572545875
"connectance";"WOL_070";"pollination";"bipartite";"centrality.eigen";0,45632997151489;1,54075836834869
"degdist_hard";"WOL_070";"pollination";"bipartite";"centrality.eigen";0,45632997151489;0,780579322929664
"degdist_soft";"WOL_070";"pollination";"bipartite";"centrality.eigen";0,45632997151489;-1,35603664364054
"connectance";"WOL_070";"pollination";"bipartite";"interaction.overlap";0,24869809677502;11,3287421542228
"degdist_hard";"WOL_070";"pollination";"bipartite";"interaction.overlap";0,24869809677502;-0,460678677440749
"degdist_soft";"WOL_070";"pollination";"bipartite";"interaction.overlap";0,24869809677502;-2,05085812921774
"connectance";"WOL_070";"pollination";"bipartite";"link.density";2,93023255813953;0
"degdist_hard";"WOL_070";"pollination";"bipartite";"link.density";2,93023255813953;0
"degdist_soft";"WOL_070";"pollination";"bipartite";"link.density";2,93023255813953;0,0144093134640425
"connectance";"WOL_071";"pollination";"bipartite";"richness";49;0
"degdist_hard";"WOL_071";"pollination";"bipartite";"richness";49;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"richness";49;0
"connectance";"WOL_071";"pollination";"bipartite";"connectance";0,189010989010989;0
"degdist_hard";"WOL_071";"pollination";"bipartite";"connectance";0,189010989010989;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"connectance";0,189010989010989;0,0467945211077311
"connectance";"WOL_071";"pollination";"bipartite";"degree.shannon";3,5192018707206;-12,7109080111197
"degdist_hard";"WOL_071";"pollination";"bipartite";"degree.shannon";3,5192018707206;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"degree.shannon";3,5192018707206;2,88537833011961
"connectance";"WOL_071";"pollination";"bipartite";"degree.mean";3,51020408163265;0
"degdist_hard";"WOL_071";"pollination";"bipartite";"degree.mean";3,51020408163265;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"degree.mean";3,51020408163265;0,0467945211077155
"connectance";"WOL_071";"pollination";"bipartite";"degree.sd";3,42248964558692;11,6209985254409
"degdist_hard";"WOL_071";"pollination";"bipartite";"degree.sd";3,42248964558692;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"degree.sd";3,42248964558692;-1,00496579390781
"connectance";"WOL_071";"pollination";"bipartite";"degree.skewness";1,83556774396015;3,18943605496968
"degdist_hard";"WOL_071";"pollination";"bipartite";"degree.skewness";1,83556774396015;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"degree.skewness";1,83556774396015;0,437253588076784
"connectance";"WOL_071";"pollination";"bipartite";"degree.kurtosis";6,53794899226287;3,42828473295102
"degdist_hard";"WOL_071";"pollination";"bipartite";"degree.kurtosis";6,53794899226287;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"degree.kurtosis";6,53794899226287;0,243906170324608
"connectance";"WOL_071";"pollination";"bipartite";"modularity.betweenness";0,409613304488913;-0,911092989703389
"degdist_hard";"WOL_071";"pollination";"bipartite";"modularity.betweenness";0,409613304488913;0,9182247710563
"degdist_soft";"WOL_071";"pollination";"bipartite";"modularity.betweenness";0,409613304488913;2,27412269121433
"connectance";"WOL_071";"pollination";"bipartite";"modularity.infomap";0,36796917252569;-2,7252720571258
"degdist_hard";"WOL_071";"pollination";"bipartite";"modularity.infomap";0,36796917252569;-0,353012762815002
"degdist_soft";"WOL_071";"pollination";"bipartite";"modularity.infomap";0,36796917252569;3,30444573338896
"connectance";"WOL_071";"pollination";"bipartite";"nestedness";29,8731431348049;14,4306640852437
"degdist_hard";"WOL_071";"pollination";"bipartite";"nestedness";29,8731431348049;-1,56572314459907
"degdist_soft";"WOL_071";"pollination";"bipartite";"nestedness";29,8731431348049;1,52555731568595
"connectance";"WOL_071";"pollination";"bipartite";"centrality.degree";0,292996453900709;7,22814924857403
"degdist_hard";"WOL_071";"pollination";"bipartite";"centrality.degree";0,292996453900709;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"centrality.degree";0,292996453900709;-0,0296431967770469
"connectance";"WOL_071";"pollination";"bipartite";"centrality.eigen";0,396376710879491;1,91320509150256
"degdist_hard";"WOL_071";"pollination";"bipartite";"centrality.eigen";0,396376710879491;-2,02848612343036
"degdist_soft";"WOL_071";"pollination";"bipartite";"centrality.eigen";0,396376710879491;-3,19197529514251
"connectance";"WOL_071";"pollination";"bipartite";"interaction.overlap";0,257747196114543;11,3059153896234
"degdist_hard";"WOL_071";"pollination";"bipartite";"interaction.overlap";0,257747196114543;3,17336729483745
"degdist_soft";"WOL_071";"pollination";"bipartite";"interaction.overlap";0,257747196114543;-1,79169569377823
"connectance";"WOL_071";"pollination";"bipartite";"link.density";3,51020408163265;0
"degdist_hard";"WOL_071";"pollination";"bipartite";"link.density";3,51020408163265;0
"degdist_soft";"WOL_071";"pollination";"bipartite";"link.density";3,51020408163265;0,0467945211077155
"connectance";"WOL_073";"pollination";"bipartite";"richness";104;0
"degdist_hard";"WOL_073";"pollination";"bipartite";"richness";104;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"richness";104;0
"connectance";"WOL_073";"pollination";"bipartite";"connectance";0,14017094017094;0
"degdist_hard";"WOL_073";"pollination";"bipartite";"connectance";0,14017094017094;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"connectance";0,14017094017094;0,206992772832892
"connectance";"WOL_073";"pollination";"bipartite";"degree.shannon";3,90595437065468;-31,8728367292016
"degdist_hard";"WOL_073";"pollination";"bipartite";"degree.shannon";3,90595437065468;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"degree.shannon";3,90595437065468;3,65022958484627
"connectance";"WOL_073";"pollination";"bipartite";"degree.mean";3,15384615384615;0
"degdist_hard";"WOL_073";"pollination";"bipartite";"degree.mean";3,15384615384615;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"degree.mean";3,15384615384615;0,20699277283289
"connectance";"WOL_073";"pollination";"bipartite";"degree.sd";6,0559995619673;32,2668392681592
"degdist_hard";"WOL_073";"pollination";"bipartite";"degree.sd";6,0559995619673;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"degree.sd";6,0559995619673;-0,215589980613614
"connectance";"WOL_073";"pollination";"bipartite";"degree.skewness";5,75582634180866;20,1926873489999
"degdist_hard";"WOL_073";"pollination";"bipartite";"degree.skewness";5,75582634180866;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"degree.skewness";5,75582634180866;0,519586128124687
"connectance";"WOL_073";"pollination";"bipartite";"degree.kurtosis";41,5804435515024;29,6880198414036
"degdist_hard";"WOL_073";"pollination";"bipartite";"degree.kurtosis";41,5804435515024;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"degree.kurtosis";41,5804435515024;0,387765391833794
"connectance";"WOL_073";"pollination";"bipartite";"modularity.betweenness";0,475962968471148;-4,25353466929314
"degdist_hard";"WOL_073";"pollination";"bipartite";"modularity.betweenness";0,475962968471148;1,41461234485576
"degdist_soft";"WOL_073";"pollination";"bipartite";"modularity.betweenness";0,475962968471148;4,89666844681888
"connectance";"WOL_073";"pollination";"bipartite";"modularity.infomap";0,471334027364664;-4,30853864351872
"degdist_hard";"WOL_073";"pollination";"bipartite";"modularity.infomap";0,471334027364664;0,647766227867736
"degdist_soft";"WOL_073";"pollination";"bipartite";"modularity.infomap";0,471334027364664;1,53913232647555
"connectance";"WOL_073";"pollination";"bipartite";"nestedness";26,4097083652748;28,5176221795305
"degdist_hard";"WOL_073";"pollination";"bipartite";"nestedness";26,4097083652748;0,170295287946124
"degdist_soft";"WOL_073";"pollination";"bipartite";"nestedness";26,4097083652748;1,75732464217626
"connectance";"WOL_073";"pollination";"bipartite";"centrality.degree";0,473634113839711;18,1173851814816
"degdist_hard";"WOL_073";"pollination";"bipartite";"centrality.degree";0,473634113839711;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"centrality.degree";0,473634113839711;0,0587379298474277
"connectance";"WOL_073";"pollination";"bipartite";"centrality.eigen";0,423973698797823;1,73797657783568
"degdist_hard";"WOL_073";"pollination";"bipartite";"centrality.eigen";0,423973698797823;2,15331425760609
"degdist_soft";"WOL_073";"pollination";"bipartite";"centrality.eigen";0,423973698797823;-2,1204927266905
"connectance";"WOL_073";"pollination";"bipartite";"interaction.overlap";0,287923283002804;39,3194636185822
"degdist_hard";"WOL_073";"pollination";"bipartite";"interaction.overlap";0,287923283002804;-0,0442968797707005
"degdist_soft";"WOL_073";"pollination";"bipartite";"interaction.overlap";0,287923283002804;-2,5421558448899
"connectance";"WOL_073";"pollination";"bipartite";"link.density";3,15384615384615;0
"degdist_hard";"WOL_073";"pollination";"bipartite";"link.density";3,15384615384615;0
"degdist_soft";"WOL_073";"pollination";"bipartite";"link.density";3,15384615384615;0,20699277283289
"connectance";"WOL_074";"pollination";"bipartite";"richness";393;0
"degdist_hard";"WOL_074";"pollination";"bipartite";"richness";393;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"richness";393;0
"connectance";"WOL_074";"pollination";"bipartite";"connectance";0,0204428710259614;0
"degdist_hard";"WOL_074";"pollination";"bipartite";"connectance";0,0204428710259614;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"connectance";0,0204428710259614;0,0500108109889036
"connectance";"WOL_074";"pollination";"bipartite";"degree.shannon";5,39492753109225;-57,6846825828394
"degdist_hard";"WOL_074";"pollination";"bipartite";"degree.shannon";5,39492753109225;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"degree.shannon";5,39492753109225;6,62771395472595
"connectance";"WOL_074";"pollination";"bipartite";"degree.mean";2,99745547073791;0
"degdist_hard";"WOL_074";"pollination";"bipartite";"degree.mean";2,99745547073791;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"degree.mean";2,99745547073791;0,0500108109888833
"connectance";"WOL_074";"pollination";"bipartite";"degree.sd";4,34394883349673;56,431487556575
"degdist_hard";"WOL_074";"pollination";"bipartite";"degree.sd";4,34394883349673;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"degree.sd";4,34394883349673;-1,24236039042892
"connectance";"WOL_074";"pollination";"bipartite";"degree.skewness";4,34141303357448;24,4671179417953
"degdist_hard";"WOL_074";"pollination";"bipartite";"degree.skewness";4,34141303357448;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"degree.skewness";4,34141303357448;0,778344175624821
"connectance";"WOL_074";"pollination";"bipartite";"degree.kurtosis";29,8014267879029;38,8342108569095
"degdist_hard";"WOL_074";"pollination";"bipartite";"degree.kurtosis";29,8014267879029;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"degree.kurtosis";29,8014267879029;0,515566043235718
"connectance";"WOL_074";"pollination";"bipartite";"modularity.betweenness";0,629869624496643;-1,26563340099164
"degdist_hard";"WOL_074";"pollination";"bipartite";"modularity.betweenness";0,629869624496643;-0,603125999015476
"degdist_soft";"WOL_074";"pollination";"bipartite";"modularity.betweenness";0,629869624496643;9,26651882599867
"connectance";"WOL_074";"pollination";"bipartite";"modularity.infomap";0,615651690154243;3,91705957458871
"degdist_hard";"WOL_074";"pollination";"bipartite";"modularity.infomap";0,615651690154243;1,59494775203315
"degdist_soft";"WOL_074";"pollination";"bipartite";"modularity.infomap";0,615651690154243;11,2716254430419
"connectance";"WOL_074";"pollination";"bipartite";"nestedness";3,93955541210455;43,5626648551527
"degdist_hard";"WOL_074";"pollination";"bipartite";"nestedness";3,93955541210455;-1,42469669502484
"degdist_soft";"WOL_074";"pollination";"bipartite";"nestedness";3,93955541210455;1,39183165552328
"connectance";"WOL_074";"pollination";"bipartite";"centrality.degree";0,102569288584999;23,4669775907604
"degdist_hard";"WOL_074";"pollination";"bipartite";"centrality.degree";0,102569288584999;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"centrality.degree";0,102569288584999;0,0370765873391562
"connectance";"WOL_074";"pollination";"bipartite";"centrality.eigen";0,590200328177265;5,20324922934642
"degdist_hard";"WOL_074";"pollination";"bipartite";"centrality.eigen";0,590200328177265;0,963415530008094
"degdist_soft";"WOL_074";"pollination";"bipartite";"centrality.eigen";0,590200328177265;-4,54462944140934
"connectance";"WOL_074";"pollination";"bipartite";"interaction.overlap";0,0462790537729646;67,6892734522666
"degdist_hard";"WOL_074";"pollination";"bipartite";"interaction.overlap";0,0462790537729646;1,53595695362551
"degdist_soft";"WOL_074";"pollination";"bipartite";"interaction.overlap";0,0462790537729646;-2,4712631695881
"connectance";"WOL_074";"pollination";"bipartite";"link.density";2,99745547073791;0
"degdist_hard";"WOL_074";"pollination";"bipartite";"link.density";2,99745547073791;0
"degdist_soft";"WOL_074";"pollination";"bipartite";"link.density";2,99745547073791;0,0500108109888833
"connectance";"WOL_075";"pollination";"bipartite";"richness";431;0
"degdist_hard";"WOL_075";"pollination";"bipartite";"richness";431;0
"degdist_soft";"WOL_075";"pollination";"bipartite";"richness";431;0
"connectance";"WOL_075";"pollination";"bipartite";"connectance";0,0217037286612758;0
"degdist_hard";"WOL_075";"pollination";"bipartite";"connectance";0,0217037286612758;0
"degdist_soft";"WOL_075";"pollination";"bipartite";"connectance";0,0217037286612758;-0,0951077736707394
"connectance";"WOL_075";"pollination";"bipartite";"degree.shannon";5,38386754920587;-86,0187073290319
"degdist_hard";"WOL_075";"pollination";"bipartite";"degree.shannon";5,38386754920587;0
"degdist_soft";"WOL_075";"pollination";"bipartite";"degree.shannon";5,38386754920587;5,37476937169834
"connectance";"WOL_075";"pollination";"bipartite";"degree.mean";3,58700696055684;0
